,dia,peso,raza,genero,codigo_animal
35,1050,386.07059065550834,BAC,Macho,BAC_M_1
36,1080,389.4387722914875,BAC,Macho,BAC_M_1
37,1110,390.9778145691124,BAC,Macho,BAC_M_1
38,1140,391.13786140699654,BAC,Macho,BAC_M_1
39,1170,396.36772549086015,BAC,Macho,BAC_M_1
40,1200,401.1317013927439,BAC,Macho,BAC_M_1
41,1230,400.2474176772282,BAC,Macho,BAC_M_1
42,1260,408.9087514151843,BAC,Macho,BAC_M_1
43,1290,406.93183020091425,BAC,Macho,BAC_M_1
44,1320,411.87360666779745,BAC,Macho,BAC_M_1
45,1350,413.49648837263896,BAC,Macho,BAC_M_1
46,1380,414.9801097657547,BAC,Macho,BAC_M_1
47,1410,415.8843056912368,BAC,Macho,BAC_M_1
48,1440,418.5733741271211,BAC,Macho,BAC_M_1
49,1470,421.1405188819017,BAC,Macho,BAC_M_1
50,1500,418.6016597964988,BAC,Macho,BAC_M_1
51,1530,421.9906400433333,BAC,Macho,BAC_M_1
52,1560,423.041768039737,BAC,Macho,BAC_M_1
53,1590,426.0263778325253,BAC,Macho,BAC_M_1
54,1620,427.6759656367133,BAC,Macho,BAC_M_1
55,1650,429.3876557282507,BAC,Macho,BAC_M_1
56,1680,429.0289274606276,BAC,Macho,BAC_M_1
57,1710,429.52414009420824,BAC,Macho,BAC_M_1
58,1740,431.94417090811544,BAC,Macho,BAC_M_1
59,1770,426.97765282468913,BAC,Macho,BAC_M_1
60,1800,433.7762562228263,BAC,Macho,BAC_M_1
61,1830,432.053066536694,BAC,Macho,BAC_M_1
62,1860,439.62610797909684,BAC,Macho,BAC_M_1
63,1890,435.1957810521164,BAC,Macho,BAC_M_1
64,1920,435.48175916428363,BAC,Macho,BAC_M_1
65,1950,432.0324314780944,BAC,Macho,BAC_M_1
66,1980,437.3262977742602,BAC,Macho,BAC_M_1
67,2010,435.29346000999936,BAC,Macho,BAC_M_1
68,2040,438.3617847519485,BAC,Macho,BAC_M_1
69,2070,439.64553470527443,BAC,Macho,BAC_M_1
70,2100,440.7255377229924,BAC,Macho,BAC_M_1
71,2130,441.1829091401965,BAC,Macho,BAC_M_1
72,2160,441.1024295147477,BAC,Macho,BAC_M_1
73,2190,439.7539218935174,BAC,Macho,BAC_M_1
74,2220,441.57137245532067,BAC,Macho,BAC_M_1
75,2250,443.3388599562458,BAC,Macho,BAC_M_1
76,2280,446.4134785400363,BAC,Macho,BAC_M_1
77,2310,444.80296365098997,BAC,Macho,BAC_M_1
78,2340,441.53971802561523,BAC,Macho,BAC_M_1
79,2370,444.00687810437614,BAC,Macho,BAC_M_1
80,2400,442.91461180326263,BAC,Macho,BAC_M_1
81,2430,444.02519130594806,BAC,Macho,BAC_M_1
82,2460,444.94512300925425,BAC,Macho,BAC_M_1
83,2490,445.6720215571748,BAC,Macho,BAC_M_1
84,2520,444.8078710816222,BAC,Macho,BAC_M_1
85,2550,444.59009345468485,BAC,Macho,BAC_M_1
86,2580,448.76492190933794,BAC,Macho,BAC_M_1
87,2610,450.08844755188863,BAC,Macho,BAC_M_1
88,2640,449.3395686945345,BAC,Macho,BAC_M_1
89,2670,445.4510467722497,BAC,Macho,BAC_M_1
90,0,37.24467781356773,BAC,Macho,BAC_M_2
91,30,53.92679454310033,BAC,Macho,BAC_M_2
92,60,83.61472726841981,BAC,Macho,BAC_M_2
93,90,101.27707210985388,BAC,Macho,BAC_M_2
94,120,118.99045335207536,BAC,Macho,BAC_M_2
95,150,128.46850044718627,BAC,Macho,BAC_M_2
96,180,156.20517356322316,BAC,Macho,BAC_M_2
97,210,169.05617652793296,BAC,Macho,BAC_M_2
98,240,182.1033748277656,BAC,Macho,BAC_M_2
99,270,190.78328774180406,BAC,Macho,BAC_M_2
100,300,205.96497547005544,BAC,Macho,BAC_M_2
101,330,218.37350064716753,BAC,Macho,BAC_M_2
102,360,221.1740121781837,BAC,Macho,BAC_M_2
103,390,237.98184312632048,BAC,Macho,BAC_M_2
104,420,251.64654117056813,BAC,Macho,BAC_M_2
105,450,261.3838219888687,BAC,Macho,BAC_M_2
106,480,275.30358453842103,BAC,Macho,BAC_M_2
107,510,278.6444648183582,BAC,Macho,BAC_M_2
108,540,293.26312503307605,BAC,Macho,BAC_M_2
109,570,295.07941158981873,BAC,Macho,BAC_M_2
110,600,302.195414311893,BAC,Macho,BAC_M_2
111,630,310.8661988902411,BAC,Macho,BAC_M_2
112,660,315.74498489109254,BAC,Macho,BAC_M_2
113,690,324.8051139101087,BAC,Macho,BAC_M_2
114,720,326.75374229824405,BAC,Macho,BAC_M_2
115,750,335.79087222371726,BAC,Macho,BAC_M_2
116,780,344.1153879826399,BAC,Macho,BAC_M_2
117,810,348.7114981441626,BAC,Macho,BAC_M_2
118,840,355.271115928809,BAC,Macho,BAC_M_2
119,870,360.9580693704707,BAC,Macho,BAC_M_2
120,900,362.46346157841856,BAC,Macho,BAC_M_2
121,930,367.3938718879781,BAC,Macho,BAC_M_2
122,960,372.3680113571219,BAC,Macho,BAC_M_2
123,990,372.2517591430923,BAC,Macho,BAC_M_2
124,1020,382.35260604932284,BAC,Macho,BAC_M_2
125,1050,383.3654532719687,BAC,Macho,BAC_M_2
126,1080,389.8369209491694,BAC,Macho,BAC_M_2
127,1110,390.49330041405636,BAC,Macho,BAC_M_2
128,1140,394.0281174670066,BAC,Macho,BAC_M_2
129,1170,399.6476004986165,BAC,Macho,BAC_M_2
130,1200,399.6808208668626,BAC,Macho,BAC_M_2
131,1230,408.0277207813044,BAC,Macho,BAC_M_2
132,1260,413.611250499169,BAC,Macho,BAC_M_2
133,1290,407.26615804008145,BAC,Macho,BAC_M_2
134,1320,408.91099874197135,BAC,Macho,BAC_M_2
135,1350,411.4982951899499,BAC,Macho,BAC_M_2
136,1380,414.43694999951134,BAC,Macho,BAC_M_2
137,1410,415.8999990018452,BAC,Macho,BAC_M_2
138,1440,418.1392187577072,BAC,Macho,BAC_M_2
139,1470,417.3251954918936,BAC,Macho,BAC_M_2
140,1500,422.68022689964516,BAC,Macho,BAC_M_2
141,1530,420.90999477820526,BAC,Macho,BAC_M_2
142,1560,428.2836761100276,BAC,Macho,BAC_M_2
143,1590,424.24287930034467,BAC,Macho,BAC_M_2
144,1620,424.725226976093,BAC,Macho,BAC_M_2
145,1650,425.58552433854294,BAC,Macho,BAC_M_2
146,1680,426.68943040190504,BAC,Macho,BAC_M_2
147,1710,430.86158506216725,BAC,Macho,BAC_M_2
148,1740,431.3318384078989,BAC,Macho,BAC_M_2
149,1770,435.971150154882,BAC,Macho,BAC_M_2
150,1800,433.47109850812757,BAC,Macho,BAC_M_2
151,1830,433.7631476989169,BAC,Macho,BAC_M_2
152,1860,439.4175954295463,BAC,Macho,BAC_M_2
153,1890,431.8503846110084,BAC,Macho,BAC_M_2
154,1920,435.8205944496648,BAC,Macho,BAC_M_2
155,1950,436.8328751517683,BAC,Macho,BAC_M_2
156,1980,432.0015599086076,BAC,Macho,BAC_M_2
157,2010,436.54835480031295,BAC,Macho,BAC_M_2
158,2040,439.16241441639323,BAC,Macho,BAC_M_2
159,2070,435.84850066014394,BAC,Macho,BAC_M_2
160,2100,439.4748158570482,BAC,Macho,BAC_M_2
161,2130,441.163195288001,BAC,Macho,BAC_M_2
162,2160,438.5318105779227,BAC,Macho,BAC_M_2
163,2190,440.0375404032257,BAC,Macho,BAC_M_2
164,2220,444.52719443049386,BAC,Macho,BAC_M_2
165,2250,440.8228460137337,BAC,Macho,BAC_M_2
166,2280,437.29390246530147,BAC,Macho,BAC_M_2
167,2310,444.9053804599761,BAC,Macho,BAC_M_2
168,2340,443.38031557434414,BAC,Macho,BAC_M_2
169,2370,444.6992654772154,BAC,Macho,BAC_M_2
170,2400,446.63645888549655,BAC,Macho,BAC_M_2
171,2430,444.28685804171096,BAC,Macho,BAC_M_2
172,2460,447.39557522610335,BAC,Macho,BAC_M_2
173,2490,436.08641922887057,BAC,Macho,BAC_M_2
174,2520,445.6236454355714,BAC,Macho,BAC_M_2
175,2550,441.4014732421342,BAC,Macho,BAC_M_2
176,2580,444.8542324312713,BAC,Macho,BAC_M_2
177,2610,448.7613355080923,BAC,Macho,BAC_M_2
178,2640,446.1035762986829,BAC,Macho,BAC_M_2
179,2670,451.6111907400725,BAC,Macho,BAC_M_2
180,0,40.56463278010383,BAC,Macho,BAC_M_3
181,30,55.00570209103785,BAC,Macho,BAC_M_3
182,60,77.14602284174633,BAC,Macho,BAC_M_3
183,90,99.56053774200926,BAC,Macho,BAC_M_3
184,120,117.10640646318372,BAC,Macho,BAC_M_3
185,150,132.3600241809167,BAC,Macho,BAC_M_3
186,180,141.90663212560636,BAC,Macho,BAC_M_3
187,210,167.921694160563,BAC,Macho,BAC_M_3
188,240,176.25932063907604,BAC,Macho,BAC_M_3
189,270,196.20461148622334,BAC,Macho,BAC_M_3
190,300,206.29559442385568,BAC,Macho,BAC_M_3
191,330,210.1525856804929,BAC,Macho,BAC_M_3
192,360,229.58082085713656,BAC,Macho,BAC_M_3
193,390,235.34050719636696,BAC,Macho,BAC_M_3
194,420,250.7979244223173,BAC,Macho,BAC_M_3
195,450,262.88953432284364,BAC,Macho,BAC_M_3
196,480,274.31028996732687,BAC,Macho,BAC_M_3
197,510,277.36737236786337,BAC,Macho,BAC_M_3
198,540,286.8140600939603,BAC,Macho,BAC_M_3
199,570,303.3292774177699,BAC,Macho,BAC_M_3
200,600,306.9459257836287,BAC,Macho,BAC_M_3
201,630,310.1496771680888,BAC,Macho,BAC_M_3
202,660,324.2859915837882,BAC,Macho,BAC_M_3
203,690,322.3225643451516,BAC,Macho,BAC_M_3
204,720,332.46143033579614,BAC,Macho,BAC_M_3
205,750,339.9064631498612,BAC,Macho,BAC_M_3
206,780,348.60132333952555,BAC,Macho,BAC_M_3
207,810,348.73485884805166,BAC,Macho,BAC_M_3
208,840,359.43332193097183,BAC,Macho,BAC_M_3
209,870,363.5351936135605,BAC,Macho,BAC_M_3
210,900,360.01373278639875,BAC,Macho,BAC_M_3
211,930,370.2865962624805,BAC,Macho,BAC_M_3
212,960,370.74324805061366,BAC,Macho,BAC_M_3
213,990,378.04805943293326,BAC,Macho,BAC_M_3
214,1020,378.63842687290804,BAC,Macho,BAC_M_3
215,1050,384.37450266645027,BAC,Macho,BAC_M_3
216,1080,386.89000611321217,BAC,Macho,BAC_M_3
217,1110,383.76127793388605,BAC,Macho,BAC_M_3
218,1140,393.7553372415741,BAC,Macho,BAC_M_3
219,1170,398.14699281264325,BAC,Macho,BAC_M_3
220,1200,400.0498738415588,BAC,Macho,BAC_M_3
221,1230,406.6655324638205,BAC,Macho,BAC_M_3
222,1260,405.37463904295066,BAC,Macho,BAC_M_3
223,1290,408.2014675603856,BAC,Macho,BAC_M_3
224,1320,411.98456320677263,BAC,Macho,BAC_M_3
225,1350,411.2276836052021,BAC,Macho,BAC_M_3
226,1380,412.5668086335535,BAC,Macho,BAC_M_3
227,1410,413.7550772268506,BAC,Macho,BAC_M_3
228,1440,417.05596119021493,BAC,Macho,BAC_M_3
229,1470,424.6052805014236,BAC,Macho,BAC_M_3
230,1500,422.0225893203013,BAC,Macho,BAC_M_3
231,1530,421.7635349708251,BAC,Macho,BAC_M_3
232,1560,424.7769590565597,BAC,Macho,BAC_M_3
233,1590,422.97686616904485,BAC,Macho,BAC_M_3
234,1620,422.83448332398507,BAC,Macho,BAC_M_3
235,1650,425.001170843668,BAC,Macho,BAC_M_3
236,1680,423.9901865665649,BAC,Macho,BAC_M_3
237,1710,431.7727232256038,BAC,Macho,BAC_M_3
238,1740,436.071661950125,BAC,Macho,BAC_M_3
239,1770,432.86857134658834,BAC,Macho,BAC_M_3
240,1800,433.35446277605115,BAC,Macho,BAC_M_3
241,1830,438.02524320925863,BAC,Macho,BAC_M_3
242,1860,432.5991905999587,BAC,Macho,BAC_M_3
243,1890,440.00011855970905,BAC,Macho,BAC_M_3
244,1920,435.1649216519457,BAC,Macho,BAC_M_3
245,1950,439.1837313738925,BAC,Macho,BAC_M_3
246,1980,438.2429961098684,BAC,Macho,BAC_M_3
247,2010,435.5995204290713,BAC,Macho,BAC_M_3
248,2040,443.5027729641321,BAC,Macho,BAC_M_3
249,2070,437.96305552860474,BAC,Macho,BAC_M_3
250,2100,438.9170021003288,BAC,Macho,BAC_M_3
251,2130,441.62837964271523,BAC,Macho,BAC_M_3
252,2160,434.6777105479276,BAC,Macho,BAC_M_3
253,2190,440.1038361942671,BAC,Macho,BAC_M_3
254,2220,438.0892618066403,BAC,Macho,BAC_M_3
255,2250,439.62108129157923,BAC,Macho,BAC_M_3
256,2280,443.69334953606557,BAC,Macho,BAC_M_3
257,2310,441.66556914929134,BAC,Macho,BAC_M_3
258,2340,441.5329467541247,BAC,Macho,BAC_M_3
259,2370,450.7717163514699,BAC,Macho,BAC_M_3
260,2400,442.79396803926426,BAC,Macho,BAC_M_3
261,2430,446.5508902667755,BAC,Macho,BAC_M_3
262,2460,446.57330753868115,BAC,Macho,BAC_M_3
263,2490,445.9538245104366,BAC,Macho,BAC_M_3
264,2520,446.52269911984644,BAC,Macho,BAC_M_3
265,2550,441.94820882039147,BAC,Macho,BAC_M_3
266,2580,447.17760226349134,BAC,Macho,BAC_M_3
267,2610,443.6249610703145,BAC,Macho,BAC_M_3
268,2640,444.59626831164314,BAC,Macho,BAC_M_3
269,2670,448.0874950263882,BAC,Macho,BAC_M_3
270,0,41.40377114142221,BAC,Macho,BAC_M_4
271,30,62.263860669833136,BAC,Macho,BAC_M_4
272,60,78.73121965530017,BAC,Macho,BAC_M_4
273,90,97.89530445394468,BAC,Macho,BAC_M_4
274,120,114.72478350697565,BAC,Macho,BAC_M_4
275,150,131.86988950607534,BAC,Macho,BAC_M_4
276,180,153.44091491297007,BAC,Macho,BAC_M_4
277,210,167.15089251565107,BAC,Macho,BAC_M_4
278,240,172.37013859959293,BAC,Macho,BAC_M_4
279,270,191.67684610746088,BAC,Macho,BAC_M_4
280,300,209.68574884026256,BAC,Macho,BAC_M_4
281,330,210.0103122877139,BAC,Macho,BAC_M_4
282,360,229.18398095328587,BAC,Macho,BAC_M_4
283,390,229.45815462328352,BAC,Macho,BAC_M_4
284,420,251.24240380318744,BAC,Macho,BAC_M_4
285,450,264.3112656423309,BAC,Macho,BAC_M_4
286,480,276.6192726249992,BAC,Macho,BAC_M_4
287,510,281.30693054982345,BAC,Macho,BAC_M_4
288,540,287.29939217283464,BAC,Macho,BAC_M_4
289,570,295.3847235316615,BAC,Macho,BAC_M_4
290,600,311.11196666309115,BAC,Macho,BAC_M_4
291,630,314.2730203585312,BAC,Macho,BAC_M_4
292,660,319.2545946524061,BAC,Macho,BAC_M_4
293,690,321.1780328662478,BAC,Macho,BAC_M_4
294,720,332.33565846220796,BAC,Macho,BAC_M_4
295,750,337.00763826960656,BAC,Macho,BAC_M_4
296,780,343.4896048157773,BAC,Macho,BAC_M_4
297,810,348.96553414045337,BAC,Macho,BAC_M_4
298,840,350.41321081228597,BAC,Macho,BAC_M_4
299,870,358.4979105024476,BAC,Macho,BAC_M_4
300,900,366.63295926013194,BAC,Macho,BAC_M_4
301,930,368.317663841925,BAC,Macho,BAC_M_4
302,960,375.1821057136985,BAC,Macho,BAC_M_4
303,990,374.5275468190744,BAC,Macho,BAC_M_4
304,1020,377.5805390430089,BAC,Macho,BAC_M_4
305,1050,384.62674478911663,BAC,Macho,BAC_M_4
306,1080,388.48674589000865,BAC,Macho,BAC_M_4
307,1110,387.627617706066,BAC,Macho,BAC_M_4
308,1140,391.77946604694114,BAC,Macho,BAC_M_4
309,1170,397.87423403831355,BAC,Macho,BAC_M_4
310,1200,402.04440477164536,BAC,Macho,BAC_M_4
311,1230,402.40630693630277,BAC,Macho,BAC_M_4
312,1260,401.29786193175215,BAC,Macho,BAC_M_4
313,1290,405.35037684743423,BAC,Macho,BAC_M_4
314,1320,407.93189021687743,BAC,Macho,BAC_M_4
315,1350,411.04572945839215,BAC,Macho,BAC_M_4
316,1380,413.99797415085226,BAC,Macho,BAC_M_4
317,1410,409.2950089391655,BAC,Macho,BAC_M_4
318,1440,421.8662446859937,BAC,Macho,BAC_M_4
319,1470,424.6217391661861,BAC,Macho,BAC_M_4
320,1500,420.90353445142745,BAC,Macho,BAC_M_4
321,1530,428.75824437868425,BAC,Macho,BAC_M_4
322,1560,424.6497356624714,BAC,Macho,BAC_M_4
323,1590,427.61528399394933,BAC,Macho,BAC_M_4
324,1620,428.845501728587,BAC,Macho,BAC_M_4
325,1650,425.96536021436367,BAC,Macho,BAC_M_4
326,1680,426.09910548602477,BAC,Macho,BAC_M_4
327,1710,428.0661826740996,BAC,Macho,BAC_M_4
328,1740,432.7831185715409,BAC,Macho,BAC_M_4
329,1770,430.7638046052391,BAC,Macho,BAC_M_4
330,1800,430.49467195328737,BAC,Macho,BAC_M_4
331,1830,433.3257280892514,BAC,Macho,BAC_M_4
332,1860,431.4769613605222,BAC,Macho,BAC_M_4
333,1890,434.69221861293113,BAC,Macho,BAC_M_4
334,1920,436.36723689502384,BAC,Macho,BAC_M_4
335,1950,435.52488145396643,BAC,Macho,BAC_M_4
336,1980,434.99494071175565,BAC,Macho,BAC_M_4
337,2010,437.50787594021676,BAC,Macho,BAC_M_4
338,2040,440.0371826510651,BAC,Macho,BAC_M_4
339,2070,439.6128090422647,BAC,Macho,BAC_M_4
340,2100,441.29104803726653,BAC,Macho,BAC_M_4
341,2130,441.7833927599833,BAC,Macho,BAC_M_4
342,2160,440.40901004495987,BAC,Macho,BAC_M_4
343,2190,440.3256469286826,BAC,Macho,BAC_M_4
344,2220,443.4720359723658,BAC,Macho,BAC_M_4
345,2250,439.1781124990563,BAC,Macho,BAC_M_4
346,2280,445.8885875913491,BAC,Macho,BAC_M_4
347,2310,447.0211933983394,BAC,Macho,BAC_M_4
348,2340,442.0752865683739,BAC,Macho,BAC_M_4
349,2370,442.08561297157496,BAC,Macho,BAC_M_4
350,2400,443.01806049480393,BAC,Macho,BAC_M_4
351,2430,445.7929195768333,BAC,Macho,BAC_M_4
352,2460,445.5933242205658,BAC,Macho,BAC_M_4
353,2490,445.55485057300905,BAC,Macho,BAC_M_4
354,2520,443.96064139128634,BAC,Macho,BAC_M_4
355,2550,450.21344631521987,BAC,Macho,BAC_M_4
356,2580,445.53946203790275,BAC,Macho,BAC_M_4
357,2610,447.46605166141956,BAC,Macho,BAC_M_4
358,2640,444.06692141838766,BAC,Macho,BAC_M_4
359,2670,447.9219425492344,BAC,Macho,BAC_M_4
360,0,39.601187122518134,BAC,Macho,BAC_M_5
361,30,59.09409917833196,BAC,Macho,BAC_M_5
362,60,79.02773923061956,BAC,Macho,BAC_M_5
363,90,95.77467505406813,BAC,Macho,BAC_M_5
364,120,108.84704454817296,BAC,Macho,BAC_M_5
365,150,133.7236881185161,BAC,Macho,BAC_M_5
366,180,145.4686535369622,BAC,Macho,BAC_M_5
367,210,163.08436526746198,BAC,Macho,BAC_M_5
368,240,177.66693737022106,BAC,Macho,BAC_M_5
369,270,190.5950700495099,BAC,Macho,BAC_M_5
370,300,205.4735210435372,BAC,Macho,BAC_M_5
371,330,217.1199951428294,BAC,Macho,BAC_M_5
372,360,231.04848557763603,BAC,Macho,BAC_M_5
373,390,248.63294409943265,BAC,Macho,BAC_M_5
374,420,249.3620357882136,BAC,Macho,BAC_M_5
375,450,256.37687097506125,BAC,Macho,BAC_M_5
376,480,270.86534540321395,BAC,Macho,BAC_M_5
377,510,275.5283329177273,BAC,Macho,BAC_M_5
378,540,290.1714434031934,BAC,Macho,BAC_M_5
379,570,293.5856083530063,BAC,Macho,BAC_M_5
380,600,308.91157727693525,BAC,Macho,BAC_M_5
381,630,310.15445702676044,BAC,Macho,BAC_M_5
382,660,319.2740212129816,BAC,Macho,BAC_M_5
383,690,327.85887883074923,BAC,Macho,BAC_M_5
384,720,331.89945077155437,BAC,Macho,BAC_M_5
385,750,340.98631925973297,BAC,Macho,BAC_M_5
386,780,342.2951280151317,BAC,Macho,BAC_M_5
387,810,348.79449785834976,BAC,Macho,BAC_M_5
388,840,355.4419308428386,BAC,Macho,BAC_M_5
389,870,361.9538432336271,BAC,Macho,BAC_M_5
390,900,363.1479315994895,BAC,Macho,BAC_M_5
391,930,368.06836347667996,BAC,Macho,BAC_M_5
392,960,375.23371521928806,BAC,Macho,BAC_M_5
393,990,374.71956627619136,BAC,Macho,BAC_M_5
394,1020,384.85570540744226,BAC,Macho,BAC_M_5
395,1050,383.7060236238736,BAC,Macho,BAC_M_5
396,1080,388.14869271409935,BAC,Macho,BAC_M_5
397,1110,392.20264423872334,BAC,Macho,BAC_M_5
398,1140,396.5880921384178,BAC,Macho,BAC_M_5
399,1170,396.19601714728674,BAC,Macho,BAC_M_5
400,1200,399.34358473052515,BAC,Macho,BAC_M_5
401,1230,402.6858894631912,BAC,Macho,BAC_M_5
402,1260,404.4135278028431,BAC,Macho,BAC_M_5
403,1290,406.4687563670864,BAC,Macho,BAC_M_5
404,1320,409.69480152842664,BAC,Macho,BAC_M_5
405,1350,413.289086065073,BAC,Macho,BAC_M_5
406,1380,412.4925361032071,BAC,Macho,BAC_M_5
407,1410,416.44474747160086,BAC,Macho,BAC_M_5
408,1440,421.2963611746614,BAC,Macho,BAC_M_5
409,1470,418.3482715171264,BAC,Macho,BAC_M_5
410,1500,420.381996825591,BAC,Macho,BAC_M_5
411,1530,418.4812362526637,BAC,Macho,BAC_M_5
412,1560,422.28730293294916,BAC,Macho,BAC_M_5
413,1590,424.98807631491604,BAC,Macho,BAC_M_5
414,1620,424.6169161015677,BAC,Macho,BAC_M_5
415,1650,431.87419405615486,BAC,Macho,BAC_M_5
416,1680,425.8349662069646,BAC,Macho,BAC_M_5
417,1710,429.3418567572111,BAC,Macho,BAC_M_5
418,1740,433.13524831943863,BAC,Macho,BAC_M_5
419,1770,433.039145150437,BAC,Macho,BAC_M_5
420,1800,432.6409044734881,BAC,Macho,BAC_M_5
421,1830,436.1352728098687,BAC,Macho,BAC_M_5
422,1860,437.5861491813623,BAC,Macho,BAC_M_5
423,1890,437.32217399652404,BAC,Macho,BAC_M_5
424,1920,434.9138423595816,BAC,Macho,BAC_M_5
425,1950,433.8390217113368,BAC,Macho,BAC_M_5
426,1980,434.85674482791245,BAC,Macho,BAC_M_5
427,2010,441.09560488780033,BAC,Macho,BAC_M_5
428,2040,438.9297999290691,BAC,Macho,BAC_M_5
429,2070,436.23665657085843,BAC,Macho,BAC_M_5
430,2100,439.5108874403254,BAC,Macho,BAC_M_5
431,2130,441.96300540573094,BAC,Macho,BAC_M_5
432,2160,445.9252823113767,BAC,Macho,BAC_M_5
433,2190,441.73641004962803,BAC,Macho,BAC_M_5
434,2220,442.4667147456121,BAC,Macho,BAC_M_5
435,2250,446.9771892256872,BAC,Macho,BAC_M_5
436,2280,443.6192370612166,BAC,Macho,BAC_M_5
437,2310,444.0437065876927,BAC,Macho,BAC_M_5
438,2340,442.5170007497797,BAC,Macho,BAC_M_5
439,2370,440.7723696340422,BAC,Macho,BAC_M_5
440,2400,443.1382585844425,BAC,Macho,BAC_M_5
441,2430,448.00863134439146,BAC,Macho,BAC_M_5
442,2460,447.1659016540979,BAC,Macho,BAC_M_5
443,2490,443.0450255349078,BAC,Macho,BAC_M_5
444,2520,447.6834533593255,BAC,Macho,BAC_M_5
445,2550,447.97266572104047,BAC,Macho,BAC_M_5
446,2580,445.2818051308754,BAC,Macho,BAC_M_5
447,2610,448.24269110836593,BAC,Macho,BAC_M_5
448,2640,453.57710446633297,BAC,Macho,BAC_M_5
449,2670,447.41479684740756,BAC,Macho,BAC_M_5
450,0,36.87805341482391,BAC,Macho,BAC_M_6
451,30,63.38217045024486,BAC,Macho,BAC_M_6
452,60,74.93266809916062,BAC,Macho,BAC_M_6
453,90,91.02810412068283,BAC,Macho,BAC_M_6
454,120,116.19937220351525,BAC,Macho,BAC_M_6
455,150,128.85694349137,BAC,Macho,BAC_M_6
456,180,145.16598606094206,BAC,Macho,BAC_M_6
457,210,160.1994165633085,BAC,Macho,BAC_M_6
458,240,176.15945628543227,BAC,Macho,BAC_M_6
459,270,196.78749025060927,BAC,Macho,BAC_M_6
460,300,198.45267954369183,BAC,Macho,BAC_M_6
461,330,216.41544134922034,BAC,Macho,BAC_M_6
462,360,229.7806466677551,BAC,Macho,BAC_M_6
463,390,241.8127473616976,BAC,Macho,BAC_M_6
464,420,253.76124243412838,BAC,Macho,BAC_M_6
465,450,261.28399478507345,BAC,Macho,BAC_M_6
466,480,272.6534345892959,BAC,Macho,BAC_M_6
467,510,273.9527966548191,BAC,Macho,BAC_M_6
468,540,286.5091259387425,BAC,Macho,BAC_M_6
469,570,290.6363684269472,BAC,Macho,BAC_M_6
470,600,305.19596645870143,BAC,Macho,BAC_M_6
471,630,309.7929020597873,BAC,Macho,BAC_M_6
472,660,318.62597261709175,BAC,Macho,BAC_M_6
473,690,328.3742738357791,BAC,Macho,BAC_M_6
474,720,330.2380128428279,BAC,Macho,BAC_M_6
475,750,334.1099729264468,BAC,Macho,BAC_M_6
476,780,351.628286888871,BAC,Macho,BAC_M_6
477,810,349.1919635770768,BAC,Macho,BAC_M_6
478,840,350.4009018607716,BAC,Macho,BAC_M_6
479,870,361.3384955283636,BAC,Macho,BAC_M_6
480,900,362.87091219786686,BAC,Macho,BAC_M_6
481,930,371.0273597107695,BAC,Macho,BAC_M_6
482,960,373.09047250746465,BAC,Macho,BAC_M_6
483,990,376.47574669854976,BAC,Macho,BAC_M_6
484,1020,381.82501235303175,BAC,Macho,BAC_M_6
485,1050,386.58516915962883,BAC,Macho,BAC_M_6
486,1080,389.21645408387894,BAC,Macho,BAC_M_6
487,1110,389.4252148904281,BAC,Macho,BAC_M_6
488,1140,397.3522105606118,BAC,Macho,BAC_M_6
