,dia,peso,raza,genero,codigo_animal
148,2345,469.1539853017283,AC,Hembra,AC_H_2
149,2375,469.0415121525493,AC,Hembra,AC_H_2
150,2405,471.4272687133306,AC,Hembra,AC_H_2
151,2435,468.85084717993186,AC,Hembra,AC_H_2
152,2465,469.9548977165751,AC,Hembra,AC_H_2
153,2495,471.6907160713145,AC,Hembra,AC_H_2
154,2525,472.02873914009194,AC,Hembra,AC_H_2
155,2555,472.05312940075225,AC,Hembra,AC_H_2
156,2585,467.6049880794697,AC,Hembra,AC_H_2
157,2615,471.11371781062644,AC,Hembra,AC_H_2
158,2645,470.02657345024755,AC,Hembra,AC_H_2
159,2675,473.4184875972255,AC,Hembra,AC_H_2
160,2705,475.1751187799572,AC,Hembra,AC_H_2
161,2735,473.37255762217706,AC,Hembra,AC_H_2
162,2765,471.5754609213651,AC,Hembra,AC_H_2
163,2795,474.3387520166511,AC,Hembra,AC_H_2
164,365,231.37163331558253,AC,Hembra,AC_H_3
165,395,239.6457116750243,AC,Hembra,AC_H_3
166,425,251.74885141014244,AC,Hembra,AC_H_3
167,455,263.5519926439523,AC,Hembra,AC_H_3
168,485,274.964787914207,AC,Hembra,AC_H_3
169,515,279.51400849090885,AC,Hembra,AC_H_3
170,545,293.1558328334549,AC,Hembra,AC_H_3
171,575,298.68577265791765,AC,Hembra,AC_H_3
172,605,309.0072100614151,AC,Hembra,AC_H_3
173,635,316.3998074753461,AC,Hembra,AC_H_3
174,665,325.44995014153255,AC,Hembra,AC_H_3
175,695,332.97657871052377,AC,Hembra,AC_H_3
176,725,340.1106584281464,AC,Hembra,AC_H_3
177,755,344.10659225541986,AC,Hembra,AC_H_3
178,785,355.0870423261505,AC,Hembra,AC_H_3
179,815,356.1097933171743,AC,Hembra,AC_H_3
180,845,364.5179017518051,AC,Hembra,AC_H_3
181,875,369.0426601595645,AC,Hembra,AC_H_3
182,905,371.81103873725596,AC,Hembra,AC_H_3
183,935,387.99261550947585,AC,Hembra,AC_H_3
184,965,381.684039933993,AC,Hembra,AC_H_3
185,995,390.2270471858325,AC,Hembra,AC_H_3
186,1025,391.9868452019001,AC,Hembra,AC_H_3
187,1055,399.0117807455547,AC,Hembra,AC_H_3
188,1085,394.8768983743228,AC,Hembra,AC_H_3
189,1115,404.6070220238201,AC,Hembra,AC_H_3
190,1145,407.4109595960546,AC,Hembra,AC_H_3
191,1175,408.65036614073955,AC,Hembra,AC_H_3
192,1205,409.25853425622626,AC,Hembra,AC_H_3
193,1235,422.572331909781,AC,Hembra,AC_H_3
194,1265,416.46921595735876,AC,Hembra,AC_H_3
195,1295,421.93997345029135,AC,Hembra,AC_H_3
196,1325,426.2861707105663,AC,Hembra,AC_H_3
197,1355,427.5523868359525,AC,Hembra,AC_H_3
198,1385,428.4715879232037,AC,Hembra,AC_H_3
199,1415,428.87193512321295,AC,Hembra,AC_H_3
200,1445,430.4889393987055,AC,Hembra,AC_H_3
201,1475,431.86794967778854,AC,Hembra,AC_H_3
202,1505,438.6975836399735,AC,Hembra,AC_H_3
203,1535,439.8365023354144,AC,Hembra,AC_H_3
204,1565,440.29436175535636,AC,Hembra,AC_H_3
205,1595,443.11692704989025,AC,Hembra,AC_H_3
206,1625,445.03785022906095,AC,Hembra,AC_H_3
207,1655,445.62151073772674,AC,Hembra,AC_H_3
208,1685,452.02310307945623,AC,Hembra,AC_H_3
209,1715,452.0527477151164,AC,Hembra,AC_H_3
210,1745,451.088117762519,AC,Hembra,AC_H_3
211,1775,451.3263204574937,AC,Hembra,AC_H_3
212,1805,451.84119699382626,AC,Hembra,AC_H_3
213,1835,448.369742733483,AC,Hembra,AC_H_3
214,1865,456.89999833654235,AC,Hembra,AC_H_3
215,1895,450.8990336440718,AC,Hembra,AC_H_3
216,1925,457.6899398639514,AC,Hembra,AC_H_3
217,1955,467.0342850801672,AC,Hembra,AC_H_3
218,1985,460.55274374793805,AC,Hembra,AC_H_3
219,2015,459.07504382071903,AC,Hembra,AC_H_3
220,2045,456.7458628430659,AC,Hembra,AC_H_3
221,2075,458.0240894083047,AC,Hembra,AC_H_3
222,2105,462.530238952507,AC,Hembra,AC_H_3
223,2135,462.9657749199324,AC,Hembra,AC_H_3
224,2165,473.50552797842505,AC,Hembra,AC_H_3
225,2195,465.4203859990033,AC,Hembra,AC_H_3
226,2225,461.5476752389296,AC,Hembra,AC_H_3
227,2255,468.6210290930012,AC,Hembra,AC_H_3
228,2285,464.1376185885006,AC,Hembra,AC_H_3
229,2315,468.03841996612573,AC,Hembra,AC_H_3
230,2345,469.5781824138136,AC,Hembra,AC_H_3
231,2375,469.7861668215398,AC,Hembra,AC_H_3
232,2405,467.7218106410179,AC,Hembra,AC_H_3
233,2435,469.0273807581016,AC,Hembra,AC_H_3
234,2465,469.6768078414073,AC,Hembra,AC_H_3
235,2495,468.96278953511967,AC,Hembra,AC_H_3
236,2525,473.4094930579712,AC,Hembra,AC_H_3
237,2555,472.68362537049944,AC,Hembra,AC_H_3
238,2585,469.63872317730676,AC,Hembra,AC_H_3
239,2615,470.29880637952283,AC,Hembra,AC_H_3
240,2645,472.7937048636897,AC,Hembra,AC_H_3
241,2675,473.4698566417532,AC,Hembra,AC_H_3
242,2705,471.59185075824195,AC,Hembra,AC_H_3
243,2735,476.76209037596664,AC,Hembra,AC_H_3
244,2765,471.9478571042277,AC,Hembra,AC_H_3
245,2795,474.3528148156694,AC,Hembra,AC_H_3
246,365,229.238988040267,AC,Hembra,AC_H_4
247,395,243.67321499147977,AC,Hembra,AC_H_4
248,425,251.86404552639658,AC,Hembra,AC_H_4
249,455,259.58394699058135,AC,Hembra,AC_H_4
250,485,281.36265752681487,AC,Hembra,AC_H_4
251,515,284.4815625972504,AC,Hembra,AC_H_4
252,545,296.5434422440703,AC,Hembra,AC_H_4
253,575,288.80886036204174,AC,Hembra,AC_H_4
254,605,310.46635815040116,AC,Hembra,AC_H_4
255,635,316.8838649414223,AC,Hembra,AC_H_4
256,665,324.39521957075294,AC,Hembra,AC_H_4
257,695,334.51709273902196,AC,Hembra,AC_H_4
258,725,334.2412387041733,AC,Hembra,AC_H_4
259,755,347.8285100686734,AC,Hembra,AC_H_4
260,785,352.2239205236172,AC,Hembra,AC_H_4
261,815,356.3146320950919,AC,Hembra,AC_H_4
262,845,361.44803626542597,AC,Hembra,AC_H_4
263,875,369.5894757516866,AC,Hembra,AC_H_4
264,905,373.5954973786907,AC,Hembra,AC_H_4
265,935,380.16654107105086,AC,Hembra,AC_H_4
266,965,385.27984854637947,AC,Hembra,AC_H_4
267,995,388.55972703898897,AC,Hembra,AC_H_4
268,1025,394.09202046844973,AC,Hembra,AC_H_4
269,1055,392.0425946085327,AC,Hembra,AC_H_4
270,1085,396.6224678802432,AC,Hembra,AC_H_4
271,1115,400.43162567044476,AC,Hembra,AC_H_4
272,1145,408.66797262901054,AC,Hembra,AC_H_4
273,1175,409.7109404750955,AC,Hembra,AC_H_4
274,1205,413.767608836708,AC,Hembra,AC_H_4
275,1235,410.8672117936868,AC,Hembra,AC_H_4
276,1265,420.402084752294,AC,Hembra,AC_H_4
277,1295,424.37288499202765,AC,Hembra,AC_H_4
278,1325,425.5863986246028,AC,Hembra,AC_H_4
279,1355,427.01634430732065,AC,Hembra,AC_H_4
280,1385,427.656966672565,AC,Hembra,AC_H_4
281,1415,428.10924550579836,AC,Hembra,AC_H_4
282,1445,432.92459818466784,AC,Hembra,AC_H_4
283,1475,435.98929449797686,AC,Hembra,AC_H_4
284,1505,440.36509162404417,AC,Hembra,AC_H_4
285,1535,439.00620136307464,AC,Hembra,AC_H_4
286,1565,444.1487416295971,AC,Hembra,AC_H_4
287,1595,447.768639289074,AC,Hembra,AC_H_4
288,1625,443.8697029534843,AC,Hembra,AC_H_4
289,1655,449.26859187548564,AC,Hembra,AC_H_4
290,1685,447.51322076118294,AC,Hembra,AC_H_4
291,1715,449.6137864653323,AC,Hembra,AC_H_4
292,1745,450.08750054190284,AC,Hembra,AC_H_4
293,1775,452.176001569157,AC,Hembra,AC_H_4
294,1805,454.0767456602118,AC,Hembra,AC_H_4
295,1835,456.0349207172587,AC,Hembra,AC_H_4
296,1865,453.5428603648686,AC,Hembra,AC_H_4
297,1895,456.10949807542096,AC,Hembra,AC_H_4
298,1925,459.17221258823355,AC,Hembra,AC_H_4
299,1955,458.782525207222,AC,Hembra,AC_H_4
300,1985,459.235606674241,AC,Hembra,AC_H_4
301,2015,458.57754682366294,AC,Hembra,AC_H_4
302,2045,463.28086440994576,AC,Hembra,AC_H_4
303,2075,462.1862522766735,AC,Hembra,AC_H_4
304,2105,457.8559633790073,AC,Hembra,AC_H_4
305,2135,468.1587402153535,AC,Hembra,AC_H_4
306,2165,464.8786124314279,AC,Hembra,AC_H_4
307,2195,463.1925131902852,AC,Hembra,AC_H_4
308,2225,464.1399220212702,AC,Hembra,AC_H_4
309,2255,466.6232536212918,AC,Hembra,AC_H_4
310,2285,466.0513514991588,AC,Hembra,AC_H_4
311,2315,469.48769829663456,AC,Hembra,AC_H_4
312,2345,466.93577668701784,AC,Hembra,AC_H_4
313,2375,473.06132732273556,AC,Hembra,AC_H_4
314,2405,468.2549249952274,AC,Hembra,AC_H_4
315,2435,468.90927737050305,AC,Hembra,AC_H_4
316,2465,469.93657596702366,AC,Hembra,AC_H_4
317,2495,468.3285868568546,AC,Hembra,AC_H_4
318,2525,469.6095035491297,AC,Hembra,AC_H_4
319,2555,468.13888199351913,AC,Hembra,AC_H_4
320,2585,470.78223791392514,AC,Hembra,AC_H_4
321,2615,476.67257606684666,AC,Hembra,AC_H_4
322,2645,471.9752018274433,AC,Hembra,AC_H_4
323,2675,468.5024979600172,AC,Hembra,AC_H_4
324,2705,471.10433510173095,AC,Hembra,AC_H_4
325,2735,472.3456961961319,AC,Hembra,AC_H_4
326,2765,472.781618061607,AC,Hembra,AC_H_4
327,2795,473.6097798919708,AC,Hembra,AC_H_4
328,365,232.10219302676356,AC,Hembra,AC_H_5
329,395,242.37706907293042,AC,Hembra,AC_H_5
330,425,250.4969877411622,AC,Hembra,AC_H_5
331,455,259.6252108588494,AC,Hembra,AC_H_5
332,485,274.5634593932282,AC,Hembra,AC_H_5
333,515,294.32772172760303,AC,Hembra,AC_H_5
334,545,291.7861577774509,AC,Hembra,AC_H_5
335,575,304.8364105381372,AC,Hembra,AC_H_5
336,605,312.204077665776,AC,Hembra,AC_H_5
337,635,319.34338959988827,AC,Hembra,AC_H_5
338,665,320.14072290332103,AC,Hembra,AC_H_5
339,695,336.67274279221186,AC,Hembra,AC_H_5
340,725,336.8361420291383,AC,Hembra,AC_H_5
341,755,340.59275211810143,AC,Hembra,AC_H_5
342,785,346.7561067979547,AC,Hembra,AC_H_5
343,815,357.0542846692601,AC,Hembra,AC_H_5
344,845,354.6089211293452,AC,Hembra,AC_H_5
345,875,369.0033809838894,AC,Hembra,AC_H_5
346,905,375.6295262098132,AC,Hembra,AC_H_5
347,935,377.70599697910114,AC,Hembra,AC_H_5
348,965,381.38100145990154,AC,Hembra,AC_H_5
349,995,387.7361004302994,AC,Hembra,AC_H_5
350,1025,391.3256660714848,AC,Hembra,AC_H_5
351,1055,396.04550261784726,AC,Hembra,AC_H_5
352,1085,401.22925645883964,AC,Hembra,AC_H_5
353,1115,402.92870097847054,AC,Hembra,AC_H_5
354,1145,412.27369343231095,AC,Hembra,AC_H_5
355,1175,407.9027370611874,AC,Hembra,AC_H_5
356,1205,411.55253587787774,AC,Hembra,AC_H_5
357,1235,412.0547626736118,AC,Hembra,AC_H_5
358,1265,419.51440722774606,AC,Hembra,AC_H_5
359,1295,418.13932621519416,AC,Hembra,AC_H_5
360,1325,427.0568845353093,AC,Hembra,AC_H_5
361,1355,424.9462744310159,AC,Hembra,AC_H_5
362,1385,431.33701276431054,AC,Hembra,AC_H_5
363,1415,431.8199992428724,AC,Hembra,AC_H_5
364,1445,433.9084600011404,AC,Hembra,AC_H_5
365,1475,437.013678821225,AC,Hembra,AC_H_5
366,1505,437.71861348554955,AC,Hembra,AC_H_5
367,1535,439.4846890767426,AC,Hembra,AC_H_5
368,1565,441.6397147374494,AC,Hembra,AC_H_5
369,1595,440.2478285703442,AC,Hembra,AC_H_5
370,1625,442.83861656684604,AC,Hembra,AC_H_5
371,1655,445.3309978595145,AC,Hembra,AC_H_5
372,1685,445.7327539177819,AC,Hembra,AC_H_5
373,1715,448.76466981235944,AC,Hembra,AC_H_5
374,1745,451.8407216804101,AC,Hembra,AC_H_5
375,1775,448.0040645801452,AC,Hembra,AC_H_5
376,1805,456.7045326045554,AC,Hembra,AC_H_5
377,1835,452.43653824474904,AC,Hembra,AC_H_5
378,1865,453.2011302156382,AC,Hembra,AC_H_5
379,1895,457.5990450559966,AC,Hembra,AC_H_5
380,1925,457.8261899321582,AC,Hembra,AC_H_5
381,1955,461.79504156754206,AC,Hembra,AC_H_5
382,1985,459.34562125350664,AC,Hembra,AC_H_5
383,2015,460.43241125001515,AC,Hembra,AC_H_5
384,2045,464.3443417728094,AC,Hembra,AC_H_5
385,2075,462.4223581158546,AC,Hembra,AC_H_5
386,2105,462.29736003925524,AC,Hembra,AC_H_5
387,2135,464.2612866918196,AC,Hembra,AC_H_5
388,2165,462.70424720244273,AC,Hembra,AC_H_5
389,2195,465.9594651543791,AC,Hembra,AC_H_5
390,2225,465.4521496699554,AC,Hembra,AC_H_5
391,2255,467.25282778429613,AC,Hembra,AC_H_5
392,2285,466.4760833099598,AC,Hembra,AC_H_5
393,2315,465.0361538159275,AC,Hembra,AC_H_5
394,2345,466.37331342814963,AC,Hembra,AC_H_5
395,2375,466.851019048577,AC,Hembra,AC_H_5
396,2405,468.20305543774526,AC,Hembra,AC_H_5
397,2435,468.06903722888813,AC,Hembra,AC_H_5
398,2465,468.60701485525874,AC,Hembra,AC_H_5
399,2495,466.06438077433864,AC,Hembra,AC_H_5
400,2525,473.11945722169196,AC,Hembra,AC_H_5
401,2555,471.18691814459635,AC,Hembra,AC_H_5
402,2585,472.6516312450879,AC,Hembra,AC_H_5
403,2615,476.22030633508564,AC,Hembra,AC_H_5
404,2645,473.2806818778308,AC,Hembra,AC_H_5
405,2675,470.49740291567116,AC,Hembra,AC_H_5
406,2705,472.4782913488245,AC,Hembra,AC_H_5
407,2735,470.8726715522033,AC,Hembra,AC_H_5
408,2765,475.5001068619204,AC,Hembra,AC_H_5
409,2795,472.8673753716624,AC,Hembra,AC_H_5
410,365,239.04433267277398,AC,Hembra,AC_H_6
411,395,245.45441659456253,AC,Hembra,AC_H_6
412,425,251.54200371885972,AC,Hembra,AC_H_6
413,455,263.32920138511446,AC,Hembra,AC_H_6
414,485,273.19955967609326,AC,Hembra,AC_H_6
415,515,288.49275245958233,AC,Hembra,AC_H_6
416,545,295.68836822992984,AC,Hembra,AC_H_6
417,575,299.4938746314873,AC,Hembra,AC_H_6
418,605,307.17541339740734,AC,Hembra,AC_H_6
419,635,321.83821225221453,AC,Hembra,AC_H_6
420,665,326.28308591937315,AC,Hembra,AC_H_6
421,695,329.4776817908898,AC,Hembra,AC_H_6
422,725,339.54108291374814,AC,Hembra,AC_H_6
423,755,346.31490460481547,AC,Hembra,AC_H_6
424,785,342.5040870728838,AC,Hembra,AC_H_6
425,815,355.91510473777277,AC,Hembra,AC_H_6
426,845,364.32492905686513,AC,Hembra,AC_H_6
427,875,369.40464321101007,AC,Hembra,AC_H_6
428,905,374.5533400916374,AC,Hembra,AC_H_6
429,935,378.10457007309975,AC,Hembra,AC_H_6
430,965,385.833369037564,AC,Hembra,AC_H_6
431,995,385.97041069186105,AC,Hembra,AC_H_6
432,1025,392.94578743755545,AC,Hembra,AC_H_6
433,1055,394.97384549658847,AC,Hembra,AC_H_6
434,1085,397.6796800369998,AC,Hembra,AC_H_6
435,1115,398.416558651279,AC,Hembra,AC_H_6
436,1145,406.38288884755593,AC,Hembra,AC_H_6
437,1175,407.6235606573684,AC,Hembra,AC_H_6
438,1205,413.53158588550906,AC,Hembra,AC_H_6
439,1235,419.04349114091565,AC,Hembra,AC_H_6
440,1265,416.2601540123873,AC,Hembra,AC_H_6
441,1295,419.4457266347968,AC,Hembra,AC_H_6
442,1325,420.85740484069925,AC,Hembra,AC_H_6
443,1355,427.50114915934006,AC,Hembra,AC_H_6
444,1385,435.17866864194536,AC,Hembra,AC_H_6
445,1415,433.3360014342265,AC,Hembra,AC_H_6
446,1445,432.63146304656277,AC,Hembra,AC_H_6
447,1475,435.97040407875346,AC,Hembra,AC_H_6
448,1505,438.09377667454066,AC,Hembra,AC_H_6
449,1535,441.16934266018336,AC,Hembra,AC_H_6
450,1565,442.63401876947654,AC,Hembra,AC_H_6
451,1595,441.0287898113549,AC,Hembra,AC_H_6
452,1625,443.47868854756786,AC,Hembra,AC_H_6
453,1655,450.5676823593392,AC,Hembra,AC_H_6
454,1685,449.0743315560229,AC,Hembra,AC_H_6
455,1715,446.1294181171791,AC,Hembra,AC_H_6
456,1745,455.1601630745048,AC,Hembra,AC_H_6
457,1775,452.82927996243984,AC,Hembra,AC_H_6
458,1805,452.1657668262478,AC,Hembra,AC_H_6
459,1835,454.292088323337,AC,Hembra,AC_H_6
460,1865,455.2092355868372,AC,Hembra,AC_H_6
461,1895,454.47500394847066,AC,Hembra,AC_H_6
462,1925,462.01639931057576,AC,Hembra,AC_H_6
463,1955,460.54228369487834,AC,Hembra,AC_H_6
464,1985,451.91272619430237,AC,Hembra,AC_H_6
465,2015,460.20736106339933,AC,Hembra,AC_H_6
466,2045,461.56461165100825,AC,Hembra,AC_H_6
467,2075,457.0358625650656,AC,Hembra,AC_H_6
468,2105,463.15557143329147,AC,Hembra,AC_H_6
469,2135,463.01329398536166,AC,Hembra,AC_H_6
470,2165,464.46018311191847,AC,Hembra,AC_H_6
471,2195,464.12566861171564,AC,Hembra,AC_H_6
472,2225,465.2367776253863,AC,Hembra,AC_H_6
473,2255,467.37088193715215,AC,Hembra,AC_H_6
474,2285,465.12051769715714,AC,Hembra,AC_H_6
475,2315,465.59832445578866,AC,Hembra,AC_H_6
476,2345,467.2593213206369,AC,Hembra,AC_H_6
477,2375,470.5323756723868,AC,Hembra,AC_H_6
478,2405,468.7768999197819,AC,Hembra,AC_H_6
479,2435,466.75395312972586,AC,Hembra,AC_H_6
480,2465,468.4564172853775,AC,Hembra,AC_H_6
481,2495,469.754007441631,AC,Hembra,AC_H_6
482,2525,469.29886647634356,AC,Hembra,AC_H_6
483,2555,470.48628649788367,AC,Hembra,AC_H_6
484,2585,470.43079218596273,AC,Hembra,AC_H_6
485,2615,472.9447177143258,AC,Hembra,AC_H_6
486,2645,469.6506180339357,AC,Hembra,AC_H_6
487,2675,472.81679900140983,AC,Hembra,AC_H_6
488,2705,476.2216231555022,AC,Hembra,AC_H_6
489,2735,472.7973183791841,AC,Hembra,AC_H_6
490,2765,473.7250562080065,AC,Hembra,AC_H_6
491,2795,469.38186881785464,AC,Hembra,AC_H_6
492,365,233.45041650961764,AC,Hembra,AC_H_7
493,395,253.66857023809533,AC,Hembra,AC_H_7
494,425,249.61738047972557,AC,Hembra,AC_H_7
495,455,263.3458753845727,AC,Hembra,AC_H_7
496,485,275.7305089915009,AC,Hembra,AC_H_7
497,515,285.03752698512966,AC,Hembra,AC_H_7
498,545,298.3089615233272,AC,Hembra,AC_H_7
499,575,294.1972073951362,AC,Hembra,AC_H_7
500,605,306.19608353987365,AC,Hembra,AC_H_7
501,635,316.45981796078496,AC,Hembra,AC_H_7
502,665,327.88130038051946,AC,Hembra,AC_H_7
503,695,330.29156857476295,AC,Hembra,AC_H_7
