,dia,peso,raza,genero,codigo_animal
37,1475,441.153649797395,CC,Hembra,CC_H_1
38,1505,445.80743292345056,CC,Hembra,CC_H_1
39,1535,447.6727558917955,CC,Hembra,CC_H_1
40,1565,452.8065775137802,CC,Hembra,CC_H_1
41,1595,449.7956042717228,CC,Hembra,CC_H_1
42,1625,451.13855865569275,CC,Hembra,CC_H_1
43,1655,451.38220343875844,CC,Hembra,CC_H_1
44,1685,461.68991630818226,CC,Hembra,CC_H_1
45,1715,458.7711042601167,CC,Hembra,CC_H_1
46,1745,462.5339500669703,CC,Hembra,CC_H_1
47,1775,459.46450839360875,CC,Hembra,CC_H_1
48,1805,462.4413836476448,CC,Hembra,CC_H_1
49,1835,462.11926370889375,CC,Hembra,CC_H_1
50,1865,466.80857242705355,CC,Hembra,CC_H_1
51,1895,465.7475900052087,CC,Hembra,CC_H_1
52,1925,465.25661188633643,CC,Hembra,CC_H_1
53,1955,470.3737948343215,CC,Hembra,CC_H_1
54,1985,468.96627962283713,CC,Hembra,CC_H_1
55,2015,470.0058604944736,CC,Hembra,CC_H_1
56,2045,474.2958011108396,CC,Hembra,CC_H_1
57,2075,473.2043002813705,CC,Hembra,CC_H_1
58,2105,473.371396081839,CC,Hembra,CC_H_1
59,2135,472.0526520352164,CC,Hembra,CC_H_1
60,2165,479.65714489874574,CC,Hembra,CC_H_1
61,2195,474.28752862305976,CC,Hembra,CC_H_1
62,2225,478.340243767409,CC,Hembra,CC_H_1
63,2255,478.15233019144557,CC,Hembra,CC_H_1
64,2285,478.57467536278205,CC,Hembra,CC_H_1
65,2315,478.8413694620447,CC,Hembra,CC_H_1
66,2345,480.4119570633788,CC,Hembra,CC_H_1
67,2375,479.3361639356907,CC,Hembra,CC_H_1
68,2405,481.1005634482014,CC,Hembra,CC_H_1
69,2435,480.2064760229901,CC,Hembra,CC_H_1
70,2465,476.41716468771165,CC,Hembra,CC_H_1
71,2495,482.0007983024324,CC,Hembra,CC_H_1
72,2525,482.61747543799925,CC,Hembra,CC_H_1
73,2555,482.3912259197094,CC,Hembra,CC_H_1
74,2585,485.2180066657301,CC,Hembra,CC_H_1
75,2615,484.4571654512641,CC,Hembra,CC_H_1
76,2645,482.5027378377807,CC,Hembra,CC_H_1
77,2675,487.7504228732882,CC,Hembra,CC_H_1
78,2705,487.9670603552534,CC,Hembra,CC_H_1
79,2735,488.84094982881186,CC,Hembra,CC_H_1
80,2765,483.5433122617696,CC,Hembra,CC_H_1
81,2795,486.7438165177935,CC,Hembra,CC_H_1
82,365,230.80087177229257,CC,Hembra,CC_H_2
83,395,236.17769485296913,CC,Hembra,CC_H_2
84,425,256.65781986800545,CC,Hembra,CC_H_2
85,455,263.86281406698384,CC,Hembra,CC_H_2
86,485,277.07829362319836,CC,Hembra,CC_H_2
87,515,288.84621994163797,CC,Hembra,CC_H_2
88,545,290.5136900901432,CC,Hembra,CC_H_2
89,575,311.79683223143974,CC,Hembra,CC_H_2
90,605,315.180001489791,CC,Hembra,CC_H_2
91,635,322.82072050534293,CC,Hembra,CC_H_2
92,665,327.97062637355657,CC,Hembra,CC_H_2
93,695,335.057882869536,CC,Hembra,CC_H_2
94,725,344.64938091579,CC,Hembra,CC_H_2
95,755,349.39646641624233,CC,Hembra,CC_H_2
96,785,356.8036373237201,CC,Hembra,CC_H_2
97,815,363.9611499978395,CC,Hembra,CC_H_2
98,845,370.3653043997491,CC,Hembra,CC_H_2
99,875,374.0684375085418,CC,Hembra,CC_H_2
100,905,379.1455501594366,CC,Hembra,CC_H_2
101,935,388.46191316553694,CC,Hembra,CC_H_2
102,965,392.3802743054089,CC,Hembra,CC_H_2
103,995,392.2895256917896,CC,Hembra,CC_H_2
104,1025,400.6605457342567,CC,Hembra,CC_H_2
105,1055,402.78147856833056,CC,Hembra,CC_H_2
106,1085,407.684400177244,CC,Hembra,CC_H_2
107,1115,415.6028952431063,CC,Hembra,CC_H_2
108,1145,413.74906244015574,CC,Hembra,CC_H_2
109,1175,425.457546078049,CC,Hembra,CC_H_2
110,1205,420.404137343507,CC,Hembra,CC_H_2
111,1235,424.5517200942244,CC,Hembra,CC_H_2
112,1265,427.72549354148816,CC,Hembra,CC_H_2
113,1295,429.50530704854015,CC,Hembra,CC_H_2
114,1325,433.0211574577758,CC,Hembra,CC_H_2
115,1355,434.7814458513555,CC,Hembra,CC_H_2
116,1385,437.28092656653075,CC,Hembra,CC_H_2
117,1415,439.0352930988387,CC,Hembra,CC_H_2
118,1445,442.7117743309234,CC,Hembra,CC_H_2
119,1475,441.04452858901163,CC,Hembra,CC_H_2
120,1505,444.53762206968406,CC,Hembra,CC_H_2
121,1535,450.1193442319339,CC,Hembra,CC_H_2
122,1565,450.90884441437845,CC,Hembra,CC_H_2
123,1595,451.7003966807173,CC,Hembra,CC_H_2
124,1625,455.29817101297357,CC,Hembra,CC_H_2
125,1655,457.9099368615258,CC,Hembra,CC_H_2
126,1685,456.9994759078217,CC,Hembra,CC_H_2
127,1715,458.89549405638974,CC,Hembra,CC_H_2
128,1745,461.83804487167623,CC,Hembra,CC_H_2
129,1775,460.84773279863447,CC,Hembra,CC_H_2
130,1805,463.90109517154417,CC,Hembra,CC_H_2
131,1835,465.61857239852316,CC,Hembra,CC_H_2
132,1865,467.2954710517621,CC,Hembra,CC_H_2
133,1895,465.36420220484985,CC,Hembra,CC_H_2
134,1925,468.7979536692677,CC,Hembra,CC_H_2
135,1955,469.70541608675404,CC,Hembra,CC_H_2
136,1985,470.3112191247911,CC,Hembra,CC_H_2
137,2015,474.4950168170404,CC,Hembra,CC_H_2
138,2045,469.98148498202164,CC,Hembra,CC_H_2
139,2075,474.9043300305215,CC,Hembra,CC_H_2
140,2105,474.6213132014188,CC,Hembra,CC_H_2
141,2135,473.6720091081738,CC,Hembra,CC_H_2
142,2165,478.48694890067776,CC,Hembra,CC_H_2
143,2195,475.08997098575384,CC,Hembra,CC_H_2
144,2225,478.7757786753661,CC,Hembra,CC_H_2
145,2255,476.32328400277066,CC,Hembra,CC_H_2
146,2285,477.7187681104272,CC,Hembra,CC_H_2
147,2315,478.5472765584731,CC,Hembra,CC_H_2
148,2345,476.08473890300223,CC,Hembra,CC_H_2
149,2375,479.37940925900483,CC,Hembra,CC_H_2
150,2405,478.82761817952877,CC,Hembra,CC_H_2
151,2435,479.23104056122384,CC,Hembra,CC_H_2
152,2465,482.6543260288017,CC,Hembra,CC_H_2
153,2495,476.81133769439555,CC,Hembra,CC_H_2
154,2525,485.1625748948786,CC,Hembra,CC_H_2
155,2555,480.9783429934677,CC,Hembra,CC_H_2
156,2585,485.4626959047855,CC,Hembra,CC_H_2
157,2615,483.7599366436824,CC,Hembra,CC_H_2
158,2645,484.43270793085327,CC,Hembra,CC_H_2
159,2675,483.7582471490352,CC,Hembra,CC_H_2
160,2705,483.4647693364565,CC,Hembra,CC_H_2
161,2735,485.5319857477965,CC,Hembra,CC_H_2
162,2765,482.244434943068,CC,Hembra,CC_H_2
163,2795,485.84713151151925,CC,Hembra,CC_H_2
164,365,230.37016450264957,CC,Hembra,CC_H_3
165,395,245.5630612131204,CC,Hembra,CC_H_3
166,425,256.31338109466657,CC,Hembra,CC_H_3
167,455,263.93463121884434,CC,Hembra,CC_H_3
168,485,276.61792819280714,CC,Hembra,CC_H_3
169,515,289.834636747955,CC,Hembra,CC_H_3
170,545,296.8932377542205,CC,Hembra,CC_H_3
171,575,307.54612978552683,CC,Hembra,CC_H_3
172,605,315.5560054047554,CC,Hembra,CC_H_3
173,635,323.1241180446001,CC,Hembra,CC_H_3
174,665,329.60583082762975,CC,Hembra,CC_H_3
175,695,336.2707579619456,CC,Hembra,CC_H_3
176,725,340.79753692190343,CC,Hembra,CC_H_3
177,755,347.46311015662036,CC,Hembra,CC_H_3
178,785,356.06731648740265,CC,Hembra,CC_H_3
179,815,362.52722033022957,CC,Hembra,CC_H_3
180,845,370.2887062580649,CC,Hembra,CC_H_3
181,875,378.0295574254548,CC,Hembra,CC_H_3
182,905,380.28000674491284,CC,Hembra,CC_H_3
183,935,386.25855228475507,CC,Hembra,CC_H_3
184,965,389.5659750008489,CC,Hembra,CC_H_3
185,995,395.45798877147496,CC,Hembra,CC_H_3
186,1025,397.21122821531753,CC,Hembra,CC_H_3
187,1055,403.61199495078023,CC,Hembra,CC_H_3
188,1085,404.7761982526912,CC,Hembra,CC_H_3
189,1115,411.5588906760537,CC,Hembra,CC_H_3
190,1145,413.9886019094735,CC,Hembra,CC_H_3
191,1175,413.99004595174273,CC,Hembra,CC_H_3
192,1205,420.90871796916423,CC,Hembra,CC_H_3
193,1235,424.18594118308437,CC,Hembra,CC_H_3
194,1265,428.8958342962337,CC,Hembra,CC_H_3
195,1295,429.056710998209,CC,Hembra,CC_H_3
196,1325,430.57886520881164,CC,Hembra,CC_H_3
197,1355,437.1661521344846,CC,Hembra,CC_H_3
198,1385,438.7177717000626,CC,Hembra,CC_H_3
199,1415,438.6809736455313,CC,Hembra,CC_H_3
200,1445,445.568810495294,CC,Hembra,CC_H_3
201,1475,445.94008770073077,CC,Hembra,CC_H_3
202,1505,448.41360825279565,CC,Hembra,CC_H_3
203,1535,446.05025030146345,CC,Hembra,CC_H_3
204,1565,450.1597889690944,CC,Hembra,CC_H_3
205,1595,453.20582870394077,CC,Hembra,CC_H_3
206,1625,453.9329443718632,CC,Hembra,CC_H_3
207,1655,457.7259153466852,CC,Hembra,CC_H_3
208,1685,461.3263087356171,CC,Hembra,CC_H_3
209,1715,457.4208017099936,CC,Hembra,CC_H_3
210,1745,458.8507548387339,CC,Hembra,CC_H_3
211,1775,461.06243106478325,CC,Hembra,CC_H_3
212,1805,463.91717458300815,CC,Hembra,CC_H_3
213,1835,470.1945053595863,CC,Hembra,CC_H_3
214,1865,467.2161344083802,CC,Hembra,CC_H_3
215,1895,468.24452457628064,CC,Hembra,CC_H_3
216,1925,473.59374174063765,CC,Hembra,CC_H_3
217,1955,469.60334516922245,CC,Hembra,CC_H_3
218,1985,470.92213830730685,CC,Hembra,CC_H_3
219,2015,472.48673689439823,CC,Hembra,CC_H_3
220,2045,469.2710935330964,CC,Hembra,CC_H_3
221,2075,472.48754391180233,CC,Hembra,CC_H_3
222,2105,476.2062060553782,CC,Hembra,CC_H_3
223,2135,474.8740906353117,CC,Hembra,CC_H_3
224,2165,476.7869974257528,CC,Hembra,CC_H_3
225,2195,479.5767379753574,CC,Hembra,CC_H_3
226,2225,472.8786582935565,CC,Hembra,CC_H_3
227,2255,477.9654905903055,CC,Hembra,CC_H_3
228,2285,479.067750869218,CC,Hembra,CC_H_3
229,2315,483.5829679280307,CC,Hembra,CC_H_3
230,2345,480.4161046331105,CC,Hembra,CC_H_3
231,2375,477.6578206661993,CC,Hembra,CC_H_3
232,2405,480.21962717521404,CC,Hembra,CC_H_3
233,2435,481.6962973144552,CC,Hembra,CC_H_3
234,2465,482.6222468917366,CC,Hembra,CC_H_3
235,2495,482.5697856428069,CC,Hembra,CC_H_3
236,2525,481.71946281197995,CC,Hembra,CC_H_3
237,2555,481.8415138699921,CC,Hembra,CC_H_3
238,2585,485.34848300764037,CC,Hembra,CC_H_3
239,2615,482.8186460847485,CC,Hembra,CC_H_3
240,2645,476.7556242471756,CC,Hembra,CC_H_3
241,2675,482.1876583027366,CC,Hembra,CC_H_3
242,2705,485.09866218989964,CC,Hembra,CC_H_3
243,2735,486.81149482228983,CC,Hembra,CC_H_3
244,2765,486.93047750271336,CC,Hembra,CC_H_3
245,2795,484.75212651641374,CC,Hembra,CC_H_3
246,365,228.44728183984876,CC,Hembra,CC_H_4
247,395,243.22870040450965,CC,Hembra,CC_H_4
248,425,257.04329209167946,CC,Hembra,CC_H_4
249,455,276.09667789794605,CC,Hembra,CC_H_4
250,485,276.7247928186972,CC,Hembra,CC_H_4
251,515,288.20919597645207,CC,Hembra,CC_H_4
252,545,293.97884411246423,CC,Hembra,CC_H_4
253,575,306.15659417133713,CC,Hembra,CC_H_4
254,605,313.515206826214,CC,Hembra,CC_H_4
255,635,325.4352757105817,CC,Hembra,CC_H_4
256,665,327.1424385851166,CC,Hembra,CC_H_4
257,695,336.77064818764995,CC,Hembra,CC_H_4
258,725,342.55211313013416,CC,Hembra,CC_H_4
259,755,341.1928734636582,CC,Hembra,CC_H_4
260,785,356.5156470186457,CC,Hembra,CC_H_4
261,815,362.8307257462174,CC,Hembra,CC_H_4
262,845,372.13775121274364,CC,Hembra,CC_H_4
263,875,376.6812161023806,CC,Hembra,CC_H_4
264,905,379.33964364539304,CC,Hembra,CC_H_4
265,935,383.81580247120155,CC,Hembra,CC_H_4
266,965,389.86040143453084,CC,Hembra,CC_H_4
267,995,395.6708026142123,CC,Hembra,CC_H_4
268,1025,398.73756170347764,CC,Hembra,CC_H_4
269,1055,404.52144288552336,CC,Hembra,CC_H_4
270,1085,410.76978588024326,CC,Hembra,CC_H_4
271,1115,407.4241865641516,CC,Hembra,CC_H_4
272,1145,410.2318578239238,CC,Hembra,CC_H_4
273,1175,419.1975784972339,CC,Hembra,CC_H_4
274,1205,421.0361498862486,CC,Hembra,CC_H_4
275,1235,426.3876425356666,CC,Hembra,CC_H_4
276,1265,431.02250145296944,CC,Hembra,CC_H_4
277,1295,429.7873726759552,CC,Hembra,CC_H_4
278,1325,429.7468314745528,CC,Hembra,CC_H_4
279,1355,432.8553850460654,CC,Hembra,CC_H_4
280,1385,443.7912691835996,CC,Hembra,CC_H_4
281,1415,440.91332760827527,CC,Hembra,CC_H_4
282,1445,442.2563311310138,CC,Hembra,CC_H_4
283,1475,444.3357108257394,CC,Hembra,CC_H_4
284,1505,453.6835349910065,CC,Hembra,CC_H_4
285,1535,448.3512675507977,CC,Hembra,CC_H_4
286,1565,452.6799253144791,CC,Hembra,CC_H_4
287,1595,452.2511642842472,CC,Hembra,CC_H_4
288,1625,457.4476879736127,CC,Hembra,CC_H_4
289,1655,455.4486844352495,CC,Hembra,CC_H_4
290,1685,457.7015839151488,CC,Hembra,CC_H_4
291,1715,457.89563963226914,CC,Hembra,CC_H_4
292,1745,463.3530804472225,CC,Hembra,CC_H_4
293,1775,462.7716345760657,CC,Hembra,CC_H_4
294,1805,463.5880992596716,CC,Hembra,CC_H_4
295,1835,466.0280386765355,CC,Hembra,CC_H_4
296,1865,466.82861783340127,CC,Hembra,CC_H_4
297,1895,472.0950495468845,CC,Hembra,CC_H_4
298,1925,469.43117078183025,CC,Hembra,CC_H_4
299,1955,470.2096396170209,CC,Hembra,CC_H_4
300,1985,471.2346404165539,CC,Hembra,CC_H_4
301,2015,472.11067902299067,CC,Hembra,CC_H_4
302,2045,470.5516047419876,CC,Hembra,CC_H_4
303,2075,473.5865994386657,CC,Hembra,CC_H_4
304,2105,473.77778499480934,CC,Hembra,CC_H_4
305,2135,477.30273595791215,CC,Hembra,CC_H_4
306,2165,475.9639058112111,CC,Hembra,CC_H_4
307,2195,477.22071254280695,CC,Hembra,CC_H_4
308,2225,474.35717307600333,CC,Hembra,CC_H_4
309,2255,476.7409827740815,CC,Hembra,CC_H_4
310,2285,483.1225574248032,CC,Hembra,CC_H_4
311,2315,483.5775042808366,CC,Hembra,CC_H_4
312,2345,475.6985997145651,CC,Hembra,CC_H_4
313,2375,480.3017089935356,CC,Hembra,CC_H_4
314,2405,480.09514546941364,CC,Hembra,CC_H_4
315,2435,481.6155742820559,CC,Hembra,CC_H_4
316,2465,477.44406429910157,CC,Hembra,CC_H_4
317,2495,482.12577738213895,CC,Hembra,CC_H_4
318,2525,482.06862015550155,CC,Hembra,CC_H_4
319,2555,483.1012003797075,CC,Hembra,CC_H_4
320,2585,484.8170645243325,CC,Hembra,CC_H_4
321,2615,485.4760445925064,CC,Hembra,CC_H_4
322,2645,484.1240046494663,CC,Hembra,CC_H_4
323,2675,484.3132410721883,CC,Hembra,CC_H_4
324,2705,486.25877717582296,CC,Hembra,CC_H_4
325,2735,483.5158131205786,CC,Hembra,CC_H_4
326,2765,485.8017700148799,CC,Hembra,CC_H_4
327,2795,489.95956122106503,CC,Hembra,CC_H_4
328,365,225.570243911706,CC,Hembra,CC_H_5
329,395,245.05408272526432,CC,Hembra,CC_H_5
330,425,253.45819084041406,CC,Hembra,CC_H_5
331,455,266.02335410521937,CC,Hembra,CC_H_5
332,485,279.3320860963108,CC,Hembra,CC_H_5
333,515,283.02147119566473,CC,Hembra,CC_H_5
334,545,293.9848149146552,CC,Hembra,CC_H_5
335,575,303.54938548993636,CC,Hembra,CC_H_5
336,605,316.9370341658446,CC,Hembra,CC_H_5
337,635,319.28786511935317,CC,Hembra,CC_H_5
338,665,317.9998115423354,CC,Hembra,CC_H_5
339,695,334.9475210044131,CC,Hembra,CC_H_5
340,725,346.4203888223145,CC,Hembra,CC_H_5
341,755,348.907748349697,CC,Hembra,CC_H_5
342,785,355.19999216742343,CC,Hembra,CC_H_5
343,815,363.00337234143564,CC,Hembra,CC_H_5
344,845,371.87773007473606,CC,Hembra,CC_H_5
345,875,375.3456915420298,CC,Hembra,CC_H_5
346,905,379.1284460660179,CC,Hembra,CC_H_5
347,935,383.60679802346044,CC,Hembra,CC_H_5
348,965,389.106629275696,CC,Hembra,CC_H_5
349,995,390.73372456695313,CC,Hembra,CC_H_5
350,1025,397.90563709601156,CC,Hembra,CC_H_5
351,1055,400.0067889917188,CC,Hembra,CC_H_5
352,1085,404.12883362615713,CC,Hembra,CC_H_5
353,1115,411.4061906801054,CC,Hembra,CC_H_5
354,1145,418.9776178381651,CC,Hembra,CC_H_5
355,1175,416.17419561742565,CC,Hembra,CC_H_5
356,1205,414.1970267051542,CC,Hembra,CC_H_5
357,1235,423.5226158559656,CC,Hembra,CC_H_5
358,1265,427.92483465315473,CC,Hembra,CC_H_5
359,1295,431.50133727796504,CC,Hembra,CC_H_5
360,1325,424.83741344755987,CC,Hembra,CC_H_5
361,1355,433.2117865177898,CC,Hembra,CC_H_5
362,1385,436.38229452764716,CC,Hembra,CC_H_5
363,1415,443.26069462556774,CC,Hembra,CC_H_5
364,1445,440.69699106092224,CC,Hembra,CC_H_5
365,1475,449.1711882421222,CC,Hembra,CC_H_5
366,1505,450.3080591408093,CC,Hembra,CC_H_5
367,1535,446.3751216142885,CC,Hembra,CC_H_5
368,1565,450.3539104794331,CC,Hembra,CC_H_5
369,1595,456.32021579131265,CC,Hembra,CC_H_5
370,1625,454.4841754898326,CC,Hembra,CC_H_5
371,1655,457.3838530877126,CC,Hembra,CC_H_5
372,1685,455.62916495839863,CC,Hembra,CC_H_5
373,1715,454.05141185437645,CC,Hembra,CC_H_5
374,1745,463.0621353132096,CC,Hembra,CC_H_5
375,1775,465.6859250011092,CC,Hembra,CC_H_5
376,1805,463.28352397246266,CC,Hembra,CC_H_5
377,1835,463.72644818727855,CC,Hembra,CC_H_5
378,1865,468.07844375391863,CC,Hembra,CC_H_5
379,1895,472.3988854567074,CC,Hembra,CC_H_5
380,1925,468.9792579117915,CC,Hembra,CC_H_5
381,1955,470.17540568770056,CC,Hembra,CC_H_5
382,1985,470.90689672513605,CC,Hembra,CC_H_5
383,2015,473.64420197530154,CC,Hembra,CC_H_5
384,2045,474.54708543703856,CC,Hembra,CC_H_5
385,2075,473.0733530277153,CC,Hembra,CC_H_5
386,2105,474.80627879246714,CC,Hembra,CC_H_5
387,2135,477.0114297521065,CC,Hembra,CC_H_5
388,2165,477.3203126745444,CC,Hembra,CC_H_5
389,2195,475.98040317327775,CC,Hembra,CC_H_5
390,2225,477.70494095183795,CC,Hembra,CC_H_5
391,2255,477.8885473670598,CC,Hembra,CC_H_5
392,2285,480.03033828124524,CC,Hembra,CC_H_5
393,2315,480.64722426403193,CC,Hembra,CC_H_5
394,2345,478.12764554090273,CC,Hembra,CC_H_5
395,2375,479.52547565046905,CC,Hembra,CC_H_5
396,2405,480.4372178067091,CC,Hembra,CC_H_5
397,2435,482.0487573872944,CC,Hembra,CC_H_5
398,2465,479.3220304694588,CC,Hembra,CC_H_5
399,2495,485.58151942694366,CC,Hembra,CC_H_5
400,2525,480.88319344799436,CC,Hembra,CC_H_5
401,2555,482.86601078115365,CC,Hembra,CC_H_5
402,2585,483.68148040702874,CC,Hembra,CC_H_5
403,2615,485.69523755805034,CC,Hembra,CC_H_5
404,2645,486.01931650741443,CC,Hembra,CC_H_5
405,2675,482.31340122916566,CC,Hembra,CC_H_5
406,2705,483.86975826804803,CC,Hembra,CC_H_5
407,2735,484.862591742057,CC,Hembra,CC_H_5
408,2765,487.10034946344496,CC,Hembra,CC_H_5
409,2795,485.92913122744244,CC,Hembra,CC_H_5
410,365,232.63426582948193,CC,Hembra,CC_H_6
411,395,237.9217643771636,CC,Hembra,CC_H_6
412,425,259.4600672498209,CC,Hembra,CC_H_6
413,455,266.32051676936885,CC,Hembra,CC_H_6
414,485,277.2955594930926,CC,Hembra,CC_H_6
415,515,283.6475097027379,CC,Hembra,CC_H_6
416,545,297.79334901397027,CC,Hembra,CC_H_6
417,575,304.3227518132961,CC,Hembra,CC_H_6
418,605,322.6624029555897,CC,Hembra,CC_H_6
419,635,317.786700819093,CC,Hembra,CC_H_6
420,665,332.737984984544,CC,Hembra,CC_H_6
421,695,336.1865662951922,CC,Hembra,CC_H_6
422,725,336.23983456915016,CC,Hembra,CC_H_6
423,755,351.42598132887844,CC,Hembra,CC_H_6
424,785,354.7534986437279,CC,Hembra,CC_H_6
425,815,364.1004945623337,CC,Hembra,CC_H_6
426,845,372.97894544402186,CC,Hembra,CC_H_6
427,875,370.0260643500651,CC,Hembra,CC_H_6
428,905,379.8873575377714,CC,Hembra,CC_H_6
429,935,384.351089855674,CC,Hembra,CC_H_6
430,965,390.5953324149471,CC,Hembra,CC_H_6
431,995,394.97371390999996,CC,Hembra,CC_H_6
432,1025,398.71934837544086,CC,Hembra,CC_H_6
433,1055,403.5424917923969,CC,Hembra,CC_H_6
434,1085,407.9920755585312,CC,Hembra,CC_H_6
435,1115,410.0221527843038,CC,Hembra,CC_H_6
436,1145,412.05824771380037,CC,Hembra,CC_H_6
437,1175,418.6014997561888,CC,Hembra,CC_H_6
438,1205,423.0927697373455,CC,Hembra,CC_H_6
439,1235,426.72062421556643,CC,Hembra,CC_H_6
440,1265,426.15758964488265,CC,Hembra,CC_H_6
441,1295,428.91565233800054,CC,Hembra,CC_H_6
442,1325,433.14089609570095,CC,Hembra,CC_H_6
443,1355,439.5422728600869,CC,Hembra,CC_H_6
444,1385,441.62518907880485,CC,Hembra,CC_H_6
445,1415,439.9619695932491,CC,Hembra,CC_H_6
446,1445,442.4396470661782,CC,Hembra,CC_H_6
447,1475,445.71581576800384,CC,Hembra,CC_H_6
448,1505,445.8107880961139,CC,Hembra,CC_H_6
449,1535,448.8339405869352,CC,Hembra,CC_H_6
450,1565,450.82830408506214,CC,Hembra,CC_H_6
451,1595,455.55438578991954,CC,Hembra,CC_H_6
452,1625,455.54932071761704,CC,Hembra,CC_H_6
453,1655,452.03511853368644,CC,Hembra,CC_H_6
454,1685,459.4543216405189,CC,Hembra,CC_H_6
455,1715,459.4436501521177,CC,Hembra,CC_H_6
456,1745,463.38261834915494,CC,Hembra,CC_H_6
457,1775,463.3745647725559,CC,Hembra,CC_H_6
458,1805,465.84153593274783,CC,Hembra,CC_H_6
459,1835,466.2749704352066,CC,Hembra,CC_H_6
460,1865,466.6710931766524,CC,Hembra,CC_H_6
461,1895,467.10896654049355,CC,Hembra,CC_H_6
462,1925,469.7801312826944,CC,Hembra,CC_H_6
463,1955,470.7185723184979,CC,Hembra,CC_H_6
464,1985,471.6133163284922,CC,Hembra,CC_H_6
465,2015,471.03342958981654,CC,Hembra,CC_H_6
466,2045,472.5131307177688,CC,Hembra,CC_H_6
467,2075,471.91681711101177,CC,Hembra,CC_H_6
468,2105,473.5421508897545,CC,Hembra,CC_H_6
469,2135,477.80919672533525,CC,Hembra,CC_H_6
470,2165,475.3394070457539,CC,Hembra,CC_H_6
471,2195,478.8748864218865,CC,Hembra,CC_H_6
472,2225,478.95754024947075,CC,Hembra,CC_H_6
473,2255,478.740608716959,CC,Hembra,CC_H_6
474,2285,477.9389298860804,CC,Hembra,CC_H_6
475,2315,480.0988691756143,CC,Hembra,CC_H_6
476,2345,478.8968370782426,CC,Hembra,CC_H_6
477,2375,481.2777211531242,CC,Hembra,CC_H_6
478,2405,478.59859099578927,CC,Hembra,CC_H_6
479,2435,480.931259885992,CC,Hembra,CC_H_6
480,2465,478.4598728952582,CC,Hembra,CC_H_6
481,2495,481.8066282374774,CC,Hembra,CC_H_6
482,2525,482.66973050495307,CC,Hembra,CC_H_6
483,2555,485.29639613829033,CC,Hembra,CC_H_6
484,2585,479.9060275059346,CC,Hembra,CC_H_6
485,2615,483.5968464184271,CC,Hembra,CC_H_6
486,2645,487.86368513202467,CC,Hembra,CC_H_6
487,2675,485.13723549144055,CC,Hembra,CC_H_6
488,2705,487.2514251920587,CC,Hembra,CC_H_6
489,2735,481.17957249890645,CC,Hembra,CC_H_6
490,2765,482.7775977231016,CC,Hembra,CC_H_6
491,2795,486.52897996292745,CC,Hembra,CC_H_6
492,365,227.3674019993745,CC,Hembra,CC_H_7
493,395,244.05706757275695,CC,Hembra,CC_H_7
494,425,259.7682043699809,CC,Hembra,CC_H_7
495,455,267.565603726105,CC,Hembra,CC_H_7
496,485,277.17515716478647,CC,Hembra,CC_H_7
497,515,283.46109101306513,CC,Hembra,CC_H_7
498,545,292.49514940471755,CC,Hembra,CC_H_7
499,575,304.3854568955386,CC,Hembra,CC_H_7
500,605,314.14721503439836,CC,Hembra,CC_H_7
501,635,320.9727874544717,CC,Hembra,CC_H_7
502,665,329.8271076880399,CC,Hembra,CC_H_7
503,695,339.27992819262647,CC,Hembra,CC_H_7
