,dia,peso,raza,genero,codigo_animal
72,2525,447.1646587142792,BAC,Hembra,BAC_H_1
73,2555,445.5368618750997,BAC,Hembra,BAC_H_1
74,2585,448.8410896499479,BAC,Hembra,BAC_H_1
75,2615,445.30648253732227,BAC,Hembra,BAC_H_1
76,2645,446.9995656871172,BAC,Hembra,BAC_H_1
77,2675,446.89058008207286,BAC,Hembra,BAC_H_1
78,2705,446.1535376946431,BAC,Hembra,BAC_H_1
79,2735,447.23747675062333,BAC,Hembra,BAC_H_1
80,2765,447.1803786999137,BAC,Hembra,BAC_H_1
81,2795,447.1589328477254,BAC,Hembra,BAC_H_1
82,365,231.9617421885359,BAC,Hembra,BAC_H_2
83,395,243.485714756048,BAC,Hembra,BAC_H_2
84,425,258.5417926481792,BAC,Hembra,BAC_H_2
85,455,269.11730431625875,BAC,Hembra,BAC_H_2
86,485,264.2305786633975,BAC,Hembra,BAC_H_2
87,515,284.44700910485534,BAC,Hembra,BAC_H_2
88,545,282.8448163158349,BAC,Hembra,BAC_H_2
89,575,302.31971493716134,BAC,Hembra,BAC_H_2
90,605,310.2908735337027,BAC,Hembra,BAC_H_2
91,635,314.6767832138419,BAC,Hembra,BAC_H_2
92,665,325.20465096492626,BAC,Hembra,BAC_H_2
93,695,328.7156090673025,BAC,Hembra,BAC_H_2
94,725,328.2544273236916,BAC,Hembra,BAC_H_2
95,755,336.33734631908357,BAC,Hembra,BAC_H_2
96,785,341.93772203559706,BAC,Hembra,BAC_H_2
97,815,348.60388165972654,BAC,Hembra,BAC_H_2
98,845,360.4272092079502,BAC,Hembra,BAC_H_2
99,875,359.2855796285992,BAC,Hembra,BAC_H_2
100,905,364.26454210005005,BAC,Hembra,BAC_H_2
101,935,372.05450130427477,BAC,Hembra,BAC_H_2
102,965,373.9135084223437,BAC,Hembra,BAC_H_2
103,995,378.93605205149794,BAC,Hembra,BAC_H_2
104,1025,378.7761388991847,BAC,Hembra,BAC_H_2
105,1055,392.4633494984577,BAC,Hembra,BAC_H_2
106,1085,388.3577067302308,BAC,Hembra,BAC_H_2
107,1115,389.87954052228736,BAC,Hembra,BAC_H_2
108,1145,393.9571969112536,BAC,Hembra,BAC_H_2
109,1175,398.4698931382034,BAC,Hembra,BAC_H_2
110,1205,401.77701555473374,BAC,Hembra,BAC_H_2
111,1235,401.800348031986,BAC,Hembra,BAC_H_2
112,1265,402.0568487270473,BAC,Hembra,BAC_H_2
113,1295,403.3305743111222,BAC,Hembra,BAC_H_2
114,1325,411.70564296680794,BAC,Hembra,BAC_H_2
115,1355,410.87453587920686,BAC,Hembra,BAC_H_2
116,1385,410.5760161571664,BAC,Hembra,BAC_H_2
117,1415,414.76364986939234,BAC,Hembra,BAC_H_2
118,1445,414.73928010735006,BAC,Hembra,BAC_H_2
119,1475,419.3205602623603,BAC,Hembra,BAC_H_2
120,1505,420.86752606094666,BAC,Hembra,BAC_H_2
121,1535,420.4672998514556,BAC,Hembra,BAC_H_2
122,1565,423.38662851577055,BAC,Hembra,BAC_H_2
123,1595,424.09960286971943,BAC,Hembra,BAC_H_2
124,1625,420.85579107752204,BAC,Hembra,BAC_H_2
125,1655,427.52215504155794,BAC,Hembra,BAC_H_2
126,1685,431.3103856040181,BAC,Hembra,BAC_H_2
127,1715,430.2496133571911,BAC,Hembra,BAC_H_2
128,1745,431.6695175971069,BAC,Hembra,BAC_H_2
129,1775,431.3096646607923,BAC,Hembra,BAC_H_2
130,1805,430.2754904605463,BAC,Hembra,BAC_H_2
131,1835,434.93025667383284,BAC,Hembra,BAC_H_2
132,1865,434.7556767458974,BAC,Hembra,BAC_H_2
133,1895,435.2747989127193,BAC,Hembra,BAC_H_2
134,1925,436.16120963794896,BAC,Hembra,BAC_H_2
135,1955,441.8152840704562,BAC,Hembra,BAC_H_2
136,1985,439.73308030612753,BAC,Hembra,BAC_H_2
137,2015,435.1191629592782,BAC,Hembra,BAC_H_2
138,2045,439.18873941575464,BAC,Hembra,BAC_H_2
139,2075,440.91301723890535,BAC,Hembra,BAC_H_2
140,2105,441.183471676022,BAC,Hembra,BAC_H_2
141,2135,441.4691490980081,BAC,Hembra,BAC_H_2
142,2165,439.8411171012746,BAC,Hembra,BAC_H_2
143,2195,438.54650029803616,BAC,Hembra,BAC_H_2
144,2225,443.49711572982903,BAC,Hembra,BAC_H_2
145,2255,440.94614218171284,BAC,Hembra,BAC_H_2
146,2285,442.8800934999807,BAC,Hembra,BAC_H_2
147,2315,443.7538455665957,BAC,Hembra,BAC_H_2
148,2345,446.0883972311455,BAC,Hembra,BAC_H_2
149,2375,443.30416086786386,BAC,Hembra,BAC_H_2
150,2405,445.49297449117546,BAC,Hembra,BAC_H_2
151,2435,446.51313160283365,BAC,Hembra,BAC_H_2
152,2465,453.63206163863555,BAC,Hembra,BAC_H_2
153,2495,446.3889428636049,BAC,Hembra,BAC_H_2
154,2525,445.14300497897557,BAC,Hembra,BAC_H_2
155,2555,449.5701838035212,BAC,Hembra,BAC_H_2
156,2585,451.38846927052134,BAC,Hembra,BAC_H_2
157,2615,447.1284386554482,BAC,Hembra,BAC_H_2
158,2645,444.6988812268091,BAC,Hembra,BAC_H_2
159,2675,443.1590269799712,BAC,Hembra,BAC_H_2
160,2705,447.3343360945091,BAC,Hembra,BAC_H_2
161,2735,449.89515046967557,BAC,Hembra,BAC_H_2
162,2765,444.84858116641595,BAC,Hembra,BAC_H_2
163,2795,448.04188887369014,BAC,Hembra,BAC_H_2
164,365,232.37670515821657,BAC,Hembra,BAC_H_3
165,395,249.79885880087153,BAC,Hembra,BAC_H_3
166,425,255.64057121917136,BAC,Hembra,BAC_H_3
167,455,263.9118722462217,BAC,Hembra,BAC_H_3
168,485,272.37328943842294,BAC,Hembra,BAC_H_3
169,515,283.2909975612186,BAC,Hembra,BAC_H_3
170,545,292.66181237157747,BAC,Hembra,BAC_H_3
171,575,300.18753959166605,BAC,Hembra,BAC_H_3
172,605,306.4305045257637,BAC,Hembra,BAC_H_3
173,635,312.61981185449633,BAC,Hembra,BAC_H_3
174,665,318.0418091561514,BAC,Hembra,BAC_H_3
175,695,328.8421382761674,BAC,Hembra,BAC_H_3
176,725,332.760357816414,BAC,Hembra,BAC_H_3
177,755,338.349402815028,BAC,Hembra,BAC_H_3
178,785,342.23669410395496,BAC,Hembra,BAC_H_3
179,815,350.77494441642966,BAC,Hembra,BAC_H_3
180,845,355.8481771405821,BAC,Hembra,BAC_H_3
181,875,361.8082872977903,BAC,Hembra,BAC_H_3
182,905,364.3516509792092,BAC,Hembra,BAC_H_3
183,935,370.0156657781623,BAC,Hembra,BAC_H_3
184,965,374.200690842139,BAC,Hembra,BAC_H_3
185,995,373.30352014251105,BAC,Hembra,BAC_H_3
186,1025,379.6824073771365,BAC,Hembra,BAC_H_3
187,1055,386.4942390593482,BAC,Hembra,BAC_H_3
188,1085,386.53588103457565,BAC,Hembra,BAC_H_3
189,1115,391.8891569780881,BAC,Hembra,BAC_H_3
190,1145,393.56861130497725,BAC,Hembra,BAC_H_3
191,1175,399.6372968796794,BAC,Hembra,BAC_H_3
192,1205,402.41699939975643,BAC,Hembra,BAC_H_3
193,1235,404.42691842864883,BAC,Hembra,BAC_H_3
194,1265,404.70680942221054,BAC,Hembra,BAC_H_3
195,1295,408.0048154351146,BAC,Hembra,BAC_H_3
196,1325,408.09405053045685,BAC,Hembra,BAC_H_3
197,1355,413.69792958271813,BAC,Hembra,BAC_H_3
198,1385,414.21898460096867,BAC,Hembra,BAC_H_3
199,1415,415.03569714529385,BAC,Hembra,BAC_H_3
200,1445,417.9183046562505,BAC,Hembra,BAC_H_3
201,1475,418.01590029939405,BAC,Hembra,BAC_H_3
202,1505,420.6269092989378,BAC,Hembra,BAC_H_3
203,1535,423.49724391398934,BAC,Hembra,BAC_H_3
204,1565,423.9713657129389,BAC,Hembra,BAC_H_3
205,1595,419.8700000920468,BAC,Hembra,BAC_H_3
206,1625,424.60181298577334,BAC,Hembra,BAC_H_3
207,1655,425.4575960239804,BAC,Hembra,BAC_H_3
208,1685,426.51034416644785,BAC,Hembra,BAC_H_3
209,1715,428.31451556842205,BAC,Hembra,BAC_H_3
210,1745,434.4793344485671,BAC,Hembra,BAC_H_3
211,1775,440.31928210175045,BAC,Hembra,BAC_H_3
212,1805,432.7562857800551,BAC,Hembra,BAC_H_3
213,1835,429.7947503898931,BAC,Hembra,BAC_H_3
214,1865,436.284434645008,BAC,Hembra,BAC_H_3
215,1895,439.14157584527254,BAC,Hembra,BAC_H_3
216,1925,435.8590472840529,BAC,Hembra,BAC_H_3
217,1955,437.3067685166528,BAC,Hembra,BAC_H_3
218,1985,441.9603318729107,BAC,Hembra,BAC_H_3
219,2015,441.5410870242933,BAC,Hembra,BAC_H_3
220,2045,437.75631876628495,BAC,Hembra,BAC_H_3
221,2075,437.726897803775,BAC,Hembra,BAC_H_3
222,2105,440.59143987193653,BAC,Hembra,BAC_H_3
223,2135,440.3731161427894,BAC,Hembra,BAC_H_3
224,2165,441.24219376621664,BAC,Hembra,BAC_H_3
225,2195,442.9704821001408,BAC,Hembra,BAC_H_3
226,2225,438.8534714951951,BAC,Hembra,BAC_H_3
227,2255,443.7962567174801,BAC,Hembra,BAC_H_3
228,2285,443.4108336424359,BAC,Hembra,BAC_H_3
229,2315,442.6467170388769,BAC,Hembra,BAC_H_3
230,2345,445.25524257800873,BAC,Hembra,BAC_H_3
231,2375,444.238794965917,BAC,Hembra,BAC_H_3
232,2405,444.9264406449935,BAC,Hembra,BAC_H_3
233,2435,443.9941785333372,BAC,Hembra,BAC_H_3
234,2465,444.5336541513625,BAC,Hembra,BAC_H_3
235,2495,447.5249377207517,BAC,Hembra,BAC_H_3
236,2525,446.8865004303256,BAC,Hembra,BAC_H_3
237,2555,446.6643458140299,BAC,Hembra,BAC_H_3
238,2585,452.4325332064709,BAC,Hembra,BAC_H_3
239,2615,449.34185280252774,BAC,Hembra,BAC_H_3
240,2645,444.14411574876937,BAC,Hembra,BAC_H_3
241,2675,449.14001767173164,BAC,Hembra,BAC_H_3
242,2705,445.5853643937809,BAC,Hembra,BAC_H_3
243,2735,446.34858540140004,BAC,Hembra,BAC_H_3
244,2765,448.53485076388114,BAC,Hembra,BAC_H_3
245,2795,448.3655728175354,BAC,Hembra,BAC_H_3
246,365,231.0502407831211,BAC,Hembra,BAC_H_4
247,395,253.44711042212833,BAC,Hembra,BAC_H_4
248,425,252.84232927044988,BAC,Hembra,BAC_H_4
249,455,264.19368768053494,BAC,Hembra,BAC_H_4
250,485,280.16678961080123,BAC,Hembra,BAC_H_4
251,515,282.5580564282923,BAC,Hembra,BAC_H_4
252,545,288.270825070205,BAC,Hembra,BAC_H_4
253,575,303.916583695361,BAC,Hembra,BAC_H_4
254,605,304.6880893622483,BAC,Hembra,BAC_H_4
255,635,320.3295442789528,BAC,Hembra,BAC_H_4
256,665,314.238522225519,BAC,Hembra,BAC_H_4
257,695,325.7907093807326,BAC,Hembra,BAC_H_4
258,725,334.16952223088214,BAC,Hembra,BAC_H_4
259,755,345.41417745137187,BAC,Hembra,BAC_H_4
260,785,352.2204062565568,BAC,Hembra,BAC_H_4
261,815,355.7935687744236,BAC,Hembra,BAC_H_4
262,845,359.8671108757653,BAC,Hembra,BAC_H_4
263,875,361.25276751163665,BAC,Hembra,BAC_H_4
264,905,358.8087859812252,BAC,Hembra,BAC_H_4
265,935,374.7376595248972,BAC,Hembra,BAC_H_4
266,965,373.9371659309266,BAC,Hembra,BAC_H_4
267,995,382.25925771375165,BAC,Hembra,BAC_H_4
268,1025,382.7703425766453,BAC,Hembra,BAC_H_4
269,1055,381.82046016703504,BAC,Hembra,BAC_H_4
270,1085,385.5971823041102,BAC,Hembra,BAC_H_4
271,1115,392.47380187962267,BAC,Hembra,BAC_H_4
272,1145,394.4738809614684,BAC,Hembra,BAC_H_4
273,1175,397.4335682197868,BAC,Hembra,BAC_H_4
274,1205,398.27650102424826,BAC,Hembra,BAC_H_4
275,1235,403.0611645210538,BAC,Hembra,BAC_H_4
276,1265,406.5141785901036,BAC,Hembra,BAC_H_4
277,1295,412.87984716132206,BAC,Hembra,BAC_H_4
278,1325,412.02235147146723,BAC,Hembra,BAC_H_4
279,1355,412.27542078512374,BAC,Hembra,BAC_H_4
280,1385,412.12505354150096,BAC,Hembra,BAC_H_4
281,1415,417.25149662001473,BAC,Hembra,BAC_H_4
282,1445,418.51356644950505,BAC,Hembra,BAC_H_4
283,1475,420.70566961043016,BAC,Hembra,BAC_H_4
284,1505,418.9757736931056,BAC,Hembra,BAC_H_4
285,1535,423.1412105801984,BAC,Hembra,BAC_H_4
286,1565,427.5803619651684,BAC,Hembra,BAC_H_4
287,1595,424.40925751049946,BAC,Hembra,BAC_H_4
288,1625,426.00823342652365,BAC,Hembra,BAC_H_4
289,1655,427.61417886105033,BAC,Hembra,BAC_H_4
290,1685,431.12913389713896,BAC,Hembra,BAC_H_4
291,1715,430.6902471448193,BAC,Hembra,BAC_H_4
292,1745,429.2655298480323,BAC,Hembra,BAC_H_4
293,1775,432.49390646789305,BAC,Hembra,BAC_H_4
294,1805,429.8258149193114,BAC,Hembra,BAC_H_4
295,1835,431.77496024262734,BAC,Hembra,BAC_H_4
296,1865,431.65216290213044,BAC,Hembra,BAC_H_4
297,1895,435.8692961918686,BAC,Hembra,BAC_H_4
298,1925,441.4292538605429,BAC,Hembra,BAC_H_4
299,1955,436.51870860688877,BAC,Hembra,BAC_H_4
300,1985,439.9941362745273,BAC,Hembra,BAC_H_4
301,2015,440.93061148095296,BAC,Hembra,BAC_H_4
302,2045,436.29342691822114,BAC,Hembra,BAC_H_4
303,2075,442.310033529186,BAC,Hembra,BAC_H_4
304,2105,435.6495479032344,BAC,Hembra,BAC_H_4
305,2135,447.1850132487474,BAC,Hembra,BAC_H_4
306,2165,440.6826097248977,BAC,Hembra,BAC_H_4
307,2195,441.0448403618492,BAC,Hembra,BAC_H_4
308,2225,439.20230117805323,BAC,Hembra,BAC_H_4
309,2255,443.4934466974864,BAC,Hembra,BAC_H_4
310,2285,441.03476476121944,BAC,Hembra,BAC_H_4
311,2315,444.10979305978856,BAC,Hembra,BAC_H_4
312,2345,440.8868942878098,BAC,Hembra,BAC_H_4
313,2375,443.08554699178853,BAC,Hembra,BAC_H_4
314,2405,449.9790153394611,BAC,Hembra,BAC_H_4
315,2435,444.6178010049182,BAC,Hembra,BAC_H_4
316,2465,444.5641548683924,BAC,Hembra,BAC_H_4
317,2495,447.31971941465116,BAC,Hembra,BAC_H_4
318,2525,446.7928076444915,BAC,Hembra,BAC_H_4
319,2555,444.4339925927373,BAC,Hembra,BAC_H_4
320,2585,447.3334202711407,BAC,Hembra,BAC_H_4
321,2615,447.1604691839171,BAC,Hembra,BAC_H_4
322,2645,447.1645773188855,BAC,Hembra,BAC_H_4
323,2675,444.3170685664134,BAC,Hembra,BAC_H_4
324,2705,446.10957612062515,BAC,Hembra,BAC_H_4
325,2735,451.8808861601527,BAC,Hembra,BAC_H_4
326,2765,447.9503225882218,BAC,Hembra,BAC_H_4
327,2795,444.8180343728586,BAC,Hembra,BAC_H_4
328,365,231.04473486136658,BAC,Hembra,BAC_H_5
329,395,241.8110623730055,BAC,Hembra,BAC_H_5
330,425,251.66634462366588,BAC,Hembra,BAC_H_5
331,455,262.5057422969423,BAC,Hembra,BAC_H_5
332,485,271.76491768928446,BAC,Hembra,BAC_H_5
333,515,282.0429962124042,BAC,Hembra,BAC_H_5
334,545,290.1836141864713,BAC,Hembra,BAC_H_5
335,575,301.4201397287397,BAC,Hembra,BAC_H_5
336,605,304.6815264773838,BAC,Hembra,BAC_H_5
337,635,316.86134546429776,BAC,Hembra,BAC_H_5
338,665,321.999650626448,BAC,Hembra,BAC_H_5
339,695,327.18595119339693,BAC,Hembra,BAC_H_5
340,725,330.28892318381844,BAC,Hembra,BAC_H_5
341,755,338.04338741085155,BAC,Hembra,BAC_H_5
342,785,345.6507917641389,BAC,Hembra,BAC_H_5
343,815,346.07516100257345,BAC,Hembra,BAC_H_5
344,845,358.7542691297208,BAC,Hembra,BAC_H_5
345,875,362.26862968403935,BAC,Hembra,BAC_H_5
346,905,367.26361603480524,BAC,Hembra,BAC_H_5
347,935,370.5408366829304,BAC,Hembra,BAC_H_5
348,965,375.7815648131566,BAC,Hembra,BAC_H_5
349,995,377.47812334735926,BAC,Hembra,BAC_H_5
350,1025,384.2203765318399,BAC,Hembra,BAC_H_5
351,1055,385.6698374726231,BAC,Hembra,BAC_H_5
352,1085,388.4783605726959,BAC,Hembra,BAC_H_5
353,1115,391.3310621678068,BAC,Hembra,BAC_H_5
354,1145,390.4028507688511,BAC,Hembra,BAC_H_5
355,1175,392.9094854491836,BAC,Hembra,BAC_H_5
356,1205,400.73403315500366,BAC,Hembra,BAC_H_5
357,1235,406.45722703285963,BAC,Hembra,BAC_H_5
358,1265,403.6680092255138,BAC,Hembra,BAC_H_5
359,1295,409.430083267426,BAC,Hembra,BAC_H_5
360,1325,407.867313415885,BAC,Hembra,BAC_H_5
361,1355,409.95679142720064,BAC,Hembra,BAC_H_5
362,1385,412.6614960881662,BAC,Hembra,BAC_H_5
363,1415,416.15319020327945,BAC,Hembra,BAC_H_5
364,1445,417.1835732901242,BAC,Hembra,BAC_H_5
365,1475,418.4891659792093,BAC,Hembra,BAC_H_5
366,1505,421.64089447272966,BAC,Hembra,BAC_H_5
367,1535,422.6724864018146,BAC,Hembra,BAC_H_5
368,1565,425.91930768578055,BAC,Hembra,BAC_H_5
369,1595,424.0364264997401,BAC,Hembra,BAC_H_5
370,1625,424.76693286954287,BAC,Hembra,BAC_H_5
371,1655,428.48006031748434,BAC,Hembra,BAC_H_5
372,1685,429.1886072265238,BAC,Hembra,BAC_H_5
373,1715,432.8552839164081,BAC,Hembra,BAC_H_5
374,1745,431.10751096796633,BAC,Hembra,BAC_H_5
375,1775,431.99093431897046,BAC,Hembra,BAC_H_5
376,1805,430.4906836879718,BAC,Hembra,BAC_H_5
377,1835,437.51765125612354,BAC,Hembra,BAC_H_5
378,1865,432.27332104603346,BAC,Hembra,BAC_H_5
379,1895,435.7262760750042,BAC,Hembra,BAC_H_5
380,1925,435.7777519978932,BAC,Hembra,BAC_H_5
381,1955,437.40046377659996,BAC,Hembra,BAC_H_5
382,1985,434.3066819293099,BAC,Hembra,BAC_H_5
383,2015,439.20795567141926,BAC,Hembra,BAC_H_5
384,2045,439.2338599363474,BAC,Hembra,BAC_H_5
385,2075,437.8276394594745,BAC,Hembra,BAC_H_5
386,2105,440.83564303296845,BAC,Hembra,BAC_H_5
387,2135,444.36533254474773,BAC,Hembra,BAC_H_5
388,2165,440.31825663047084,BAC,Hembra,BAC_H_5
389,2195,444.30602714824573,BAC,Hembra,BAC_H_5
390,2225,443.3806062187665,BAC,Hembra,BAC_H_5
391,2255,440.86186670836435,BAC,Hembra,BAC_H_5
392,2285,441.31176382646555,BAC,Hembra,BAC_H_5
393,2315,440.587454404261,BAC,Hembra,BAC_H_5
394,2345,444.4288999237928,BAC,Hembra,BAC_H_5
395,2375,445.71510038347293,BAC,Hembra,BAC_H_5
396,2405,443.98669776630095,BAC,Hembra,BAC_H_5
397,2435,451.1656908069304,BAC,Hembra,BAC_H_5
398,2465,443.7120771083649,BAC,Hembra,BAC_H_5
399,2495,445.550428913665,BAC,Hembra,BAC_H_5
400,2525,444.00771421416636,BAC,Hembra,BAC_H_5
401,2555,445.51591967827426,BAC,Hembra,BAC_H_5
402,2585,449.72916184189023,BAC,Hembra,BAC_H_5
403,2615,449.6414944497612,BAC,Hembra,BAC_H_5
404,2645,446.9231188144959,BAC,Hembra,BAC_H_5
405,2675,446.6982026771008,BAC,Hembra,BAC_H_5
406,2705,446.97885716154826,BAC,Hembra,BAC_H_5
407,2735,448.4542674549022,BAC,Hembra,BAC_H_5
408,2765,448.61357078609825,BAC,Hembra,BAC_H_5
409,2795,444.4840918976558,BAC,Hembra,BAC_H_5
410,365,236.0056879832912,BAC,Hembra,BAC_H_6
411,395,241.82313195879144,BAC,Hembra,BAC_H_6
412,425,250.92635682729053,BAC,Hembra,BAC_H_6
413,455,271.28814335554347,BAC,Hembra,BAC_H_6
414,485,275.09310254238574,BAC,Hembra,BAC_H_6
415,515,282.3851897859269,BAC,Hembra,BAC_H_6
416,545,289.5483213150903,BAC,Hembra,BAC_H_6
417,575,299.9373113734253,BAC,Hembra,BAC_H_6
418,605,305.88176396211674,BAC,Hembra,BAC_H_6
419,635,311.2182218391103,BAC,Hembra,BAC_H_6
420,665,331.47681803393965,BAC,Hembra,BAC_H_6
421,695,322.89943213713366,BAC,Hembra,BAC_H_6
422,725,331.38740200975224,BAC,Hembra,BAC_H_6
423,755,342.2615167118252,BAC,Hembra,BAC_H_6
424,785,344.5108154757359,BAC,Hembra,BAC_H_6
425,815,349.86603761289666,BAC,Hembra,BAC_H_6
426,845,356.3043200556188,BAC,Hembra,BAC_H_6
427,875,363.0994439405477,BAC,Hembra,BAC_H_6
428,905,366.843802773593,BAC,Hembra,BAC_H_6
429,935,365.5430515453785,BAC,Hembra,BAC_H_6
430,965,372.3966609454568,BAC,Hembra,BAC_H_6
431,995,375.8844510776393,BAC,Hembra,BAC_H_6
432,1025,378.6800749933348,BAC,Hembra,BAC_H_6
433,1055,384.2835270636627,BAC,Hembra,BAC_H_6
434,1085,385.5076813100923,BAC,Hembra,BAC_H_6
435,1115,393.07321416163563,BAC,Hembra,BAC_H_6
436,1145,394.0202757777324,BAC,Hembra,BAC_H_6
437,1175,394.88437957194276,BAC,Hembra,BAC_H_6
438,1205,400.53973703233606,BAC,Hembra,BAC_H_6
439,1235,403.6685291388719,BAC,Hembra,BAC_H_6
440,1265,406.3394991378503,BAC,Hembra,BAC_H_6
441,1295,411.28022151583707,BAC,Hembra,BAC_H_6
442,1325,409.3661628435607,BAC,Hembra,BAC_H_6
443,1355,411.76380784414505,BAC,Hembra,BAC_H_6
444,1385,415.9493680765151,BAC,Hembra,BAC_H_6
445,1415,416.4141922168361,BAC,Hembra,BAC_H_6
446,1445,421.63274211564357,BAC,Hembra,BAC_H_6
447,1475,418.8668086197203,BAC,Hembra,BAC_H_6
448,1505,420.2635502090035,BAC,Hembra,BAC_H_6
449,1535,420.9192904998704,BAC,Hembra,BAC_H_6
450,1565,424.2502625837992,BAC,Hembra,BAC_H_6
451,1595,427.57731081473787,BAC,Hembra,BAC_H_6
452,1625,429.2967434509864,BAC,Hembra,BAC_H_6
453,1655,429.0247834295772,BAC,Hembra,BAC_H_6
454,1685,435.0655526590841,BAC,Hembra,BAC_H_6
455,1715,426.69065569914017,BAC,Hembra,BAC_H_6
456,1745,427.19975097177075,BAC,Hembra,BAC_H_6
457,1775,428.15153536146784,BAC,Hembra,BAC_H_6
458,1805,431.8102012797782,BAC,Hembra,BAC_H_6
459,1835,435.87664805627975,BAC,Hembra,BAC_H_6
460,1865,433.4692405635598,BAC,Hembra,BAC_H_6
461,1895,436.0605186045339,BAC,Hembra,BAC_H_6
462,1925,430.5668150725692,BAC,Hembra,BAC_H_6
463,1955,437.15025600479595,BAC,Hembra,BAC_H_6
464,1985,438.52244453878916,BAC,Hembra,BAC_H_6
465,2015,439.34682253050545,BAC,Hembra,BAC_H_6
466,2045,439.73724921807116,BAC,Hembra,BAC_H_6
467,2075,436.52622078713557,BAC,Hembra,BAC_H_6
468,2105,442.8394459323508,BAC,Hembra,BAC_H_6
469,2135,437.68554826425475,BAC,Hembra,BAC_H_6
